timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_size,anomaly
2023-01-01 00:00:35.000000,192.168.1.92,10.0.0.157,TCP,39352,80,316,0
2023-01-01 00:00:36.000000,192.168.1.98,10.0.0.120,TCP,54465,80,531,0
2023-01-01 00:00:37.000000,192.168.1.66,10.0.0.164,UDP,1870,80,206,0
2023-01-01 00:00:38.000000,192.168.1.32,10.0.0.217,TCP,11978,80,300,0
2023-01-01 00:00:39.000000,192.168.1.215,10.0.0.21,TCP,14727,53,529,0
2023-01-01 00:00:40.000000,192.168.1.191,10.0.0.253,UDP,49177,8080,610,0
2023-01-01 00:00:41.000000,192.168.1.86,10.0.0.249,UDP,47538,80,525,0
2023-01-01 00:00:42.000000,192.168.1.51,10.0.0.164,UDP,23724,80,482,0
2023-01-01 00:00:43.000000,192.168.1.153,10.0.0.138,UDP,33067,80,454,0
2023-01-01 00:00:44.000000,192.168.1.186,10.0.0.101,TCP,64132,80,278,0
2023-01-01 00:00:45.000000,192.168.1.63,10.0.0.201,TCP,7493,53,392,0
2023-01-01 00:00:46.000000,192.168.1.190,10.0.0.152,UDP,31129,80,430,0
2023-01-01 00:00:47.000000,192.168.1.125,10.0.0.192,UDP,43125,80,658,0
2023-01-01 00:00:48.000000,192.168.1.150,10.0.0.227,TCP,65347,80,551,0
2023-01-01 00:00:49.000000,192.168.1.58,10.0.0.1,TCP,27410,80,235,1
2023-01-01 00:00:50.000000,192.168.1.58,10.0.0.99,TCP,59091,80,3060,1
2023-01-01 00:00:51.000000,192.168.1.86,10.0.0.240,UDP,50400,22,2855,1
2023-01-01 00:00:52.000000,192.168.1.49,10.0.0.36,ICMP,46611,80,398,0
2023-01-01 00:00:53.000000,192.168.1.180,10.0.0.210,TCP,38000,22,591,0
2023-01-01 00:00:54.000000,192.168.1.170,10.0.0.241,TCP,40075,443,654,0
2023-01-01 00:00:55.000000,192.168.1.70,10.0.0.231,TCP,63022,80,639,0
2023-01-01 00:00:56.000000,192.168.1.15,10.0.0.96,ICMP,3072,443,374,0
2023-01-01 00:00:57.000000,192.168.1.54,10.0.0.152,UDP,40025,53,453,0
2023-01-01 00:00:58.000000,192.168.1.235,10.0.0.151,UDP,13965,8080,549,0
2023-01-01 00:00:59.000000,192.168.1.188,10.0.0.190,TCP,46399,443,646,0
2023-01-01 00:01:00.000000,192.168.1.101,10.0.0.224,TCP,43557,443,428,0
2023-01-01 00:01:01.000000,192.168.1.225,10.0.0.37,TCP,2852,8080,472,0
2023-01-01 00:01:02.000000,192.168.1.8,10.0.0.12,TCP,2941,443,334,0
2023-01-01 00:01:03.000000,192.168.1.100,10.0.0.5,UDP,21642,8080,320,1
2023-01-01 00:01:04.000000,192.168.1.60,10.0.0.183,UDP,33278,8080,621,0
2023-01-01 00:01:05.000000,192.168.1.236,10.0.0.13,ICMP,40780,80,703,0
2023-01-01 00:01:06.000000,192.168.1.100,10.0.0.4,ICMP,52202,8080,489,1
2023-01-01 00:01:07.000000,192.168.1.5,10.0.0.217,TCP,48386,80,650,0
2023-01-01 00:01:08.000000,192.168.1.103,10.0.0.99,UDP,21152,80,554,0
2023-01-01 00:01:09.000000,192.168.1.196,10.0.0.105,UDP,59269,80,403,0
2023-01-01 00:01:10.000000,192.168.1.6,10.0.0.30,UDP,46769,22,554,0
2023-01-01 00:01:11.000000,192.168.1.109,10.0.0.17,TCP,60407,80,730,0
2023-01-01 00:01:12.000000,192.168.1.224,10.0.0.113,TCP,1033,80,494,0
2023-01-01 00:01:13.000000,192.168.1.116,10.0.0.62,TCP,17668,80,734,0
2023-01-01 00:01:14.000000,192.168.1.100,10.0.0.1,ICMP,23446,443,107,1
2023-01-01 00:01:15.000000,192.168.1.100,10.0.0.2,TCP,10889,443,623,1
2023-01-01 00:01:16.000000,192.168.1.99,10.0.0.217,TCP,3243,443,513,0
2023-01-01 00:01:17.000000,192.168.1.55,10.0.0.86,TCP,40833,443,455,0
2023-01-01 00:01:18.000000,192.168.1.168,10.0.0.141,TCP,52236,53,513,0
2023-01-01 00:01:19.000000,192.168.1.52,10.0.0.187,TCP,6311,443,201,0
2023-01-01 00:01:20.000000,192.168.1.144,10.0.0.19,TCP,62081,80,467,0
2023-01-01 00:01:21.000000,192.168.1.13,10.0.0.177,TCP,35411,80,553,0
2023-01-01 00:01:22.000000,192.168.1.114,10.0.0.100,TCP,9536,80,721,0
2023-01-01 00:01:23.000000,192.168.1.100,10.0.0.6,UDP,2366,443,422,1
2023-01-01 00:01:24.000000,192.168.1.106,10.0.0.1,TCP,64100,80,378,1
2023-01-01 00:01:25.000000,192.168.1.158,10.0.0.233,UDP,44360,22,424,0
2023-01-01 00:01:26.000000,192.168.1.147,10.0.0.147,TCP,20240,80,637,0
2023-01-01 00:01:27.000000,192.168.1.145,10.0.0.76,TCP,53000,443,549,0
2023-01-01 00:01:28.000000,192.168.1.120,10.0.0.9,UDP,52170,443,420,0
2023-01-01 00:01:29.000000,192.168.1.63,10.0.0.199,TCP,28558,80,576,0
2023-01-01 00:01:30.000000,192.168.1.19,10.0.0.28,TCP,15255,53,514,0
2023-01-01 00:01:31.000000,192.168.1.92,10.0.0.206,TCP,33317,443,645,0
2023-01-01 00:01:32.000000,192.168.1.58,10.0.0.223,UDP,27638,80,394,0
2023-01-01 00:01:33.000000,192.168.1.183,10.0.0.128,TCP,37282,22,450,0
2023-01-01 00:01:34.000000,192.168.1.90,10.0.0.52,UDP,29277,443,441,0
2023-01-01 00:01:35.000000,192.168.1.229,10.0.0.83,TCP,43102,443,280,0
2023-01-01 00:01:36.000000,192.168.1.218,10.0.0.250,TCP,41776,443,544,0
2023-01-01 00:01:37.000000,192.168.1.117,10.0.0.111,TCP,19012,443,539,0
2023-01-01 00:01:38.000000,192.168.1.62,10.0.0.144,TCP,32061,22,500,0
2023-01-01 00:01:39.000000,192.168.1.23,10.0.0.117,TCP,13243,80,464,0
2023-01-01 00:01:40.000000,192.168.1.127,10.0.0.69,TCP,1259,80,287,0
2023-01-01 00:01:41.000000,192.168.1.137,10.0.0.99,TCP,43953,80,436,0
2023-01-01 00:01:42.000000,192.168.1.140,10.0.0.140,UDP,62797,22,448,0
2023-01-01 00:01:43.000000,192.168.1.245,10.0.0.25,TCP,2932,80,379,0
2023-01-01 00:01:44.000000,192.168.1.129,10.0.0.180,TCP,9591,53,475,0
2023-01-01 00:01:45.000000,192.168.1.58,10.0.0.123,UDP,37322,443,560,0
2023-01-01 00:01:46.000000,192.168.1.122,10.0.0.213,TCP,6280,53,782,0
2023-01-01 00:01:47.000000,192.168.1.1,10.0.0.228,TCP,20043,8080,526,0
2023-01-01 00:01:48.000000,192.168.1.239,10.0.0.53,UDP,9186,53,538,0
2023-01-01 00:01:49.000000,192.168.1.34,10.0.0.151,UDP,59938,53,488,0
2023-01-01 00:01:50.000000,192.168.1.96,10.0.0.144,TCP,52736,443,212,0
2023-01-01 00:01:51.000000,192.168.1.126,10.0.0.57,UDP,6439,443,496,0
2023-01-01 00:01:52.000000,192.168.1.118,10.0.0.39,TCP,37183,80,509,0
2023-01-01 00:01:53.000000,192.168.1.48,10.0.0.109,TCP,44949,80,869,0
2023-01-01 00:01:54.000000,192.168.1.89,10.0.0.181,TCP,62011,443,471,0
2023-01-01 00:01:55.000000,192.168.1.232,10.0.0.42,ICMP,6975,443,545,0
2023-01-01 00:01:56.000000,192.168.1.237,10.0.0.186,TCP,22876,80,494,0
2023-01-01 00:01:57.000000,192.168.1.117,10.0.0.167,TCP,9031,443,324,0
2023-01-01 00:01:58.000000,192.168.1.129,10.0.0.142,TCP,62218,53,671,0
2023-01-01 00:01:59.000000,192.168.1.16,10.0.0.223,TCP,42856,443,612,0
2023-01-01 00:02:00.000000,192.168.1.189,10.0.0.122,TCP,59620,22,618,0
2023-01-01 00:02:01.000000,192.168.1.231,10.0.0.1,TCP,56589,80,363,1
2023-01-01 00:02:02.000000,192.168.1.192,10.0.0.163,TCP,31547,8080,710,0
2023-01-01 00:02:03.000000,192.168.1.191,10.0.0.215,TCP,24349,443,289,0
2023-01-01 00:02:04.000000,192.168.1.69,10.0.0.221,TCP,59682,53,588,0
2023-01-01 00:02:05.000000,192.168.1.22,10.0.0.235,TCP,22228,8080,6116,1
2023-01-01 00:02:06.000000,192.168.1.93,10.0.0.75,TCP,16548,8080,351,0
2023-01-01 00:02:07.000000,192.168.1.247,10.0.0.146,TCP,64516,80,415,0
2023-01-01 00:02:08.000000,192.168.1.195,10.0.0.239,UDP,20306,443,514,0
2023-01-01 00:02:09.000000,192.168.1.76,10.0.0.1,TCP,24954,80,424,1
2023-01-01 00:02:10.000000,192.168.1.154,10.0.0.9,TCP,1101,80,267,0
2023-01-01 00:02:11.000000,192.168.1.144,10.0.0.74,TCP,41369,443,510,0
2023-01-01 00:02:12.000000,192.168.1.179,10.0.0.186,TCP,60989,22,340,0
2023-01-01 00:02:13.000000,192.168.1.229,10.0.0.236,TCP,21635,53,571,0
2023-01-01 00:02:14.000000,192.168.1.86,10.0.0.145,TCP,18008,80,362,0
2023-01-01 00:02:15.000000,192.168.1.185,10.0.0.253,TCP,15084,53,732,0
2023-01-01 00:02:16.000000,192.168.1.29,10.0.0.230,TCP,18473,443,382,0
2023-01-01 00:02:17.000000,192.168.1.206,10.0.0.7,TCP,19544,22,451,0
2023-01-01 00:02:18.000000,192.168.1.220,10.0.0.174,TCP,60817,8080,622,0
2023-01-01 00:02:19.000000,192.168.1.69,10.0.0.141,TCP,44327,443,315,0
2023-01-01 00:02:20.000000,192.168.1.47,10.0.0.168,TCP,60231,80,534,0
2023-01-01 00:02:21.000000,192.168.1.241,10.0.0.170,TCP,10534,53,696,0
2023-01-01 00:02:22.000000,192.168.1.94,10.0.0.137,TCP,30311,80,258,0
2023-01-01 00:02:23.000000,192.168.1.238,10.0.0.178,TCP,29197,80,527,0
2023-01-01 00:02:24.000000,192.168.1.190,10.0.0.27,TCP,40735,53,538,0
2023-01-01 00:02:25.000000,192.168.1.244,10.0.0.122,UDP,12978,80,617,0
2023-01-01 00:02:26.000000,192.168.1.197,10.0.0.194,TCP,8828,22,314,0
2023-01-01 00:02:27.000000,192.168.1.204,10.0.0.5,TCP,7589,80,301,0
2023-01-01 00:02:28.000000,192.168.1.144,10.0.0.29,UDP,7008,53,578,0
2023-01-01 00:02:29.000000,192.168.1.218,10.0.0.165,UDP,22550,80,544,0
2023-01-01 00:02:30.000000,192.168.1.218,10.0.0.166,TCP,38462,8080,537,0
2023-01-01 00:02:31.000000,192.168.1.176,10.0.0.83,TCP,19598,22,551,0
2023-01-01 00:02:32.000000,192.168.1.85,10.0.0.136,UDP,10208,80,397,0
2023-01-01 00:02:33.000000,192.168.1.39,10.0.0.240,UDP,20120,443,534,0
2023-01-01 00:02:34.000000,192.168.1.100,10.0.0.109,TCP,3216,8080,543,0
2023-01-01 00:02:35.000000,192.168.1.33,10.0.0.65,TCP,35040,443,392,0
2023-01-01 00:02:36.000000,192.168.1.222,10.0.0.86,TCP,12270,80,779,0
2023-01-01 00:02:37.000000,192.168.1.101,10.0.0.244,TCP,46582,443,571,0
2023-01-01 00:02:38.000000,192.168.1.23,10.0.0.145,TCP,54209,443,321,0
2023-01-01 00:02:39.000000,192.168.1.250,10.0.0.71,TCP,19405,22,598,0
2023-01-01 00:02:40.000000,192.168.1.10,10.0.0.217,TCP,63284,443,353,0
2023-01-01 00:02:41.000000,192.168.1.246,10.0.0.45,UDP,37479,443,618,0
2023-01-01 00:02:42.000000,192.168.1.69,10.0.0.132,TCP,27751,80,673,0
2023-01-01 00:02:43.000000,192.168.1.100,10.0.0.36,TCP,5042,443,376,0
2023-01-01 00:02:44.000000,192.168.1.34,10.0.0.70,UDP,12326,443,644,0
2023-01-01 00:02:45.000000,192.168.1.180,10.0.0.252,UDP,2994,80,561,0
2023-01-01 00:02:46.000000,192.168.1.223,10.0.0.1,TCP,42181,80,623,1
2023-01-01 00:02:47.000000,192.168.1.138,10.0.0.19,TCP,55941,443,784,0
2023-01-01 00:02:48.000000,192.168.1.250,10.0.0.189,TCP,28226,443,5765,1
2023-01-01 00:02:49.000000,192.168.1.147,10.0.0.108,TCP,32134,53,386,0
2023-01-01 00:02:50.000000,192.168.1.186,10.0.0.182,TCP,18610,443,366,0
2023-01-01 00:02:51.000000,192.168.1.96,10.0.0.167,TCP,25543,53,377,0
2023-01-01 00:02:52.000000,192.168.1.1,10.0.0.91,TCP,32297,443,488,0
2023-01-01 00:02:53.000000,192.168.1.248,10.0.0.202,TCP,22975,80,551,0
2023-01-01 00:02:54.000000,192.168.1.69,10.0.0.90,TCP,57843,443,541,0
2023-01-01 00:02:55.000000,192.168.1.100,10.0.0.0,TCP,16398,22,624,1
2023-01-01 00:02:56.000000,192.168.1.4,10.0.0.39,TCP,55918,22,501,0
2023-01-01 00:02:57.000000,192.168.1.16,10.0.0.126,TCP,6812,80,718,0
2023-01-01 00:02:58.000000,192.168.1.24,10.0.0.195,TCP,6432,80,460,0
2023-01-01 00:02:59.000000,192.168.1.80,10.0.0.173,UDP,60403,80,908,0
2023-01-01 00:03:00.000000,192.168.1.247,10.0.0.141,TCP,26077,80,593,0
2023-01-01 00:03:01.000000,192.168.1.2,10.0.0.242,TCP,10470,22,371,0
2023-01-01 00:03:02.000000,192.168.1.100,10.0.0.3,UDP,1946,80,339,1
2023-01-01 00:03:03.000000,192.168.1.220,10.0.0.126,TCP,34211,443,572,0
2023-01-01 00:03:04.000000,192.168.1.128,10.0.0.58,TCP,52380,443,466,0
2023-01-01 00:03:05.000000,192.168.1.160,10.0.0.148,TCP,11813,443,607,0
2023-01-01 00:03:06.000000,192.168.1.219,10.0.0.220,TCP,33208,53,570,0
2023-01-01 00:03:07.000000,192.168.1.84,10.0.0.200,UDP,2144,443,489,0
2023-01-01 00:03:08.000000,192.168.1.152,10.0.0.61,TCP,45052,22,372,0
2023-01-01 00:03:09.000000,192.168.1.140,10.0.0.127,TCP,65508,443,272,0
2023-01-01 00:03:10.000000,192.168.1.178,10.0.0.105,TCP,33178,80,433,0
2023-01-01 00:03:11.000000,192.168.1.163,10.0.0.167,TCP,18358,8080,628,0
2023-01-01 00:03:12.000000,192.168.1.124,10.0.0.1,TCP,3360,80,532,0
2023-01-01 00:03:13.000000,192.168.1.33,10.0.0.131,TCP,39165,80,313,0
2023-01-01 00:03:14.000000,192.168.1.161,10.0.0.205,TCP,3267,22,525,0
2023-01-01 00:03:15.000000,192.168.1.189,10.0.0.92,ICMP,20053,80,557,0
2023-01-01 00:03:16.000000,192.168.1.179,10.0.0.190,TCP,60225,53,367,0
2023-01-01 00:03:17.000000,192.168.1.171,10.0.0.249,TCP,33289,443,523,0
2023-01-01 00:03:18.000000,192.168.1.101,10.0.0.191,TCP,38404,8080,508,0
2023-01-01 00:03:19.000000,192.168.1.12,10.0.0.252,TCP,47738,22,328,0
