timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_size,anomaly
2023-01-01 00:00:28.000000,192.168.1.7,10.0.0.223,TCP,1311,53,409,0
2023-01-01 00:00:29.000000,192.168.1.203,10.0.0.136,TCP,23361,80,456,0
2023-01-01 00:00:30.000000,192.168.1.84,10.0.0.104,TCP,21690,80,409,0
2023-01-01 00:00:31.000000,192.168.1.208,10.0.0.153,TCP,52083,53,777,0
2023-01-01 00:00:32.000000,192.168.1.100,10.0.0.14,UDP,2185,8080,497,1
2023-01-01 00:00:33.000000,192.168.1.134,10.0.0.194,TCP,50305,80,341,0
2023-01-01 00:00:34.000000,192.168.1.58,10.0.0.207,TCP,56513,80,623,0
2023-01-01 00:00:35.000000,192.168.1.22,10.0.0.178,TCP,36155,53,316,0
2023-01-01 00:00:36.000000,192.168.1.154,10.0.0.195,UDP,25559,443,531,0
2023-01-01 00:00:37.000000,192.168.1.127,10.0.0.49,TCP,33552,443,206,0
2023-01-01 00:00:38.000000,192.168.1.3,10.0.0.36,TCP,39775,80,300,0
2023-01-01 00:00:39.000000,192.168.1.127,10.0.0.126,TCP,17551,22,529,0
2023-01-01 00:00:40.000000,192.168.1.41,10.0.0.68,TCP,41999,22,610,0
2023-01-01 00:00:41.000000,192.168.1.188,10.0.0.78,TCP,24877,80,525,0
2023-01-01 00:00:42.000000,192.168.1.106,10.0.0.105,TCP,15782,443,482,0
2023-01-01 00:00:43.000000,192.168.1.14,10.0.0.169,UDP,1268,80,454,0
2023-01-01 00:00:44.000000,192.168.1.203,10.0.0.217,TCP,51102,8080,278,0
2023-01-01 00:00:45.000000,192.168.1.210,10.0.0.122,UDP,4202,443,392,0
2023-01-01 00:00:46.000000,192.168.1.246,10.0.0.119,UDP,32855,8080,430,0
2023-01-01 00:00:47.000000,192.168.1.12,10.0.0.190,TCP,3200,80,658,0
2023-01-01 00:00:48.000000,192.168.1.87,10.0.0.114,UDP,38794,22,551,0
2023-01-01 00:00:49.000000,192.168.1.12,10.0.0.10,TCP,34678,22,235,0
2023-01-01 00:00:50.000000,192.168.1.141,10.0.0.149,TCP,58708,443,548,0
2023-01-01 00:00:51.000000,192.168.1.25,10.0.0.164,TCP,27651,8080,442,0
2023-01-01 00:00:52.000000,192.168.1.45,10.0.0.140,TCP,53574,80,398,0
2023-01-01 00:00:53.000000,192.168.1.243,10.0.0.91,TCP,47513,80,591,0
2023-01-01 00:00:54.000000,192.168.1.122,10.0.0.232,TCP,45934,443,654,0
2023-01-01 00:00:55.000000,192.168.1.147,10.0.0.2,TCP,25905,22,639,0
2023-01-01 00:00:56.000000,192.168.1.55,10.0.0.118,TCP,59275,443,374,0
2023-01-01 00:00:57.000000,192.168.1.238,10.0.0.13,TCP,36446,80,453,0
2023-01-01 00:00:58.000000,192.168.1.100,10.0.0.181,TCP,13008,443,549,0
2023-01-01 00:00:59.000000,192.168.1.173,10.0.0.160,TCP,24800,80,646,0
2023-01-01 00:01:00.000000,192.168.1.136,10.0.0.95,TCP,62410,443,428,0
2023-01-01 00:01:01.000000,192.168.1.221,10.0.0.144,UDP,18779,443,472,0
2023-01-01 00:01:02.000000,192.168.1.119,10.0.0.32,TCP,8159,22,334,0
2023-01-01 00:01:03.000000,192.168.1.53,10.0.0.32,UDP,1344,80,320,0
2023-01-01 00:01:04.000000,192.168.1.183,10.0.0.124,TCP,38446,443,621,0
2023-01-01 00:01:05.000000,192.168.1.32,10.0.0.226,TCP,29659,80,703,0
2023-01-01 00:01:06.000000,192.168.1.51,10.0.0.11,TCP,22708,80,489,0
2023-01-01 00:01:07.000000,192.168.1.44,10.0.0.10,TCP,56937,22,650,0
2023-01-01 00:01:08.000000,192.168.1.82,10.0.0.15,TCP,24262,8080,554,0
2023-01-01 00:01:09.000000,192.168.1.198,10.0.0.17,UDP,22913,80,403,0
2023-01-01 00:01:10.000000,192.168.1.146,10.0.0.168,TCP,31337,22,554,0
2023-01-01 00:01:11.000000,192.168.1.211,10.0.0.146,UDP,33559,53,730,0
2023-01-01 00:01:12.000000,192.168.1.150,10.0.0.183,UDP,49923,53,494,0
2023-01-01 00:01:13.000000,192.168.1.37,10.0.0.201,UDP,59499,80,734,0
2023-01-01 00:01:14.000000,192.168.1.96,10.0.0.153,UDP,11794,8080,107,0
2023-01-01 00:01:15.000000,192.168.1.56,10.0.0.232,TCP,40345,80,623,0
2023-01-01 00:01:16.000000,192.168.1.105,10.0.0.59,TCP,21450,80,513,0
2023-01-01 00:01:17.000000,192.168.1.59,10.0.0.78,TCP,45351,80,455,0
2023-01-01 00:01:18.000000,192.168.1.131,10.0.0.124,TCP,42801,443,513,0
2023-01-01 00:01:19.000000,192.168.1.156,10.0.0.250,TCP,47274,80,201,0
2023-01-01 00:01:20.000000,192.168.1.202,10.0.0.217,UDP,8522,80,467,0
2023-01-01 00:01:21.000000,192.168.1.243,10.0.0.114,TCP,40428,80,553,0
2023-01-01 00:01:22.000000,192.168.1.35,10.0.0.22,TCP,41154,53,721,0
2023-01-01 00:01:23.000000,192.168.1.189,10.0.0.244,TCP,17419,53,422,0
2023-01-01 00:01:24.000000,192.168.1.93,10.0.0.158,TCP,50370,80,378,0
2023-01-01 00:01:25.000000,192.168.1.182,10.0.0.212,TCP,3561,53,424,0
2023-01-01 00:01:26.000000,192.168.1.191,10.0.0.213,UDP,20250,53,637,0
2023-01-01 00:01:27.000000,192.168.1.207,10.0.0.172,TCP,16240,22,3666,1
2023-01-01 00:01:28.000000,192.168.1.97,10.0.0.32,TCP,19637,80,420,0
2023-01-01 00:01:29.000000,192.168.1.135,10.0.0.179,TCP,4033,443,576,0
2023-01-01 00:01:30.000000,192.168.1.76,10.0.0.174,TCP,25392,8080,514,0
2023-01-01 00:01:31.000000,192.168.1.49,10.0.0.113,TCP,30351,443,645,0
2023-01-01 00:01:32.000000,192.168.1.94,10.0.0.120,TCP,15233,80,394,0
2023-01-01 00:01:33.000000,192.168.1.213,10.0.0.149,TCP,49467,443,450,0
2023-01-01 00:01:34.000000,192.168.1.159,10.0.0.227,TCP,16053,443,441,0
2023-01-01 00:01:35.000000,192.168.1.186,10.0.0.122,TCP,3101,443,280,0
2023-01-01 00:01:36.000000,192.168.1.189,10.0.0.32,TCP,14931,80,544,0
2023-01-01 00:01:37.000000,192.168.1.24,10.0.0.222,TCP,58021,80,539,0
2023-01-01 00:01:38.000000,192.168.1.148,10.0.0.119,TCP,37659,53,500,0
2023-01-01 00:01:39.000000,192.168.1.37,10.0.0.39,TCP,49944,53,464,0
2023-01-01 00:01:40.000000,192.168.1.4,10.0.0.241,ICMP,63583,80,287,0
2023-01-01 00:01:41.000000,192.168.1.220,10.0.0.12,TCP,5897,8080,436,0
2023-01-01 00:01:42.000000,192.168.1.108,10.0.0.233,TCP,9659,80,448,0
2023-01-01 00:01:43.000000,192.168.1.126,10.0.0.175,TCP,34089,443,379,0
2023-01-01 00:01:44.000000,192.168.1.20,10.0.0.18,TCP,46887,22,475,0
2023-01-01 00:01:45.000000,192.168.1.188,10.0.0.149,TCP,56032,53,560,0
2023-01-01 00:01:46.000000,192.168.1.152,10.0.0.141,TCP,42828,8080,782,0
2023-01-01 00:01:47.000000,192.168.1.50,10.0.0.149,ICMP,34807,80,526,0
2023-01-01 00:01:48.000000,192.168.1.177,10.0.0.126,TCP,35176,53,538,0
2023-01-01 00:01:49.000000,192.168.1.179,10.0.0.136,TCP,59765,80,488,0
2023-01-01 00:01:50.000000,192.168.1.96,10.0.0.46,TCP,42537,22,212,0
2023-01-01 00:01:51.000000,192.168.1.105,10.0.0.104,TCP,52526,22,496,0
2023-01-01 00:01:52.000000,192.168.1.164,10.0.0.238,TCP,30116,443,509,0
2023-01-01 00:01:53.000000,192.168.1.250,10.0.0.135,TCP,18677,80,869,0
2023-01-01 00:01:54.000000,192.168.1.117,10.0.0.151,UDP,33487,53,471,0
2023-01-01 02023-01-01 00:01:55.000000,192.168.1.98,10.0.0.236,TCP,2352023-01-01 00:01:56.000000,192.168.1.228,10.0.0.224,TCP,41493,80,494,0
2023-01-01 00:01:57.000000,192.168.1.66,10.0.0.203,UDP,58552,22,324,0
2023-01-01 00:01:58.000000,192.168.1.79,10.0.0.86,TCP,21971,443,2714,1
2023-01-01 00:01:59.000000,192.168.1.162,10.0.0.150,ICMP,57073,53,612,0
2023-01-01 00:02:00.000000,192.168.1.164,10.0.0.235,TCP,60778,80,618,0
2023-01-01 00:02:01.000000,192.168.1.6,10.0.0.89,UDP,31002,80,363,0
2023-01-01 00:02:02.000000,192.168.1.39,10.0.0.22,TCP,23080,53,710,0
2023-01-01 00:02:03.000000,192.168.1.170,10.0.0.92,UDP,30031,443,7386,1
2023-01-01 00:02:04.000000,192.168.1.243,10.0.0.29,ICMP,44193,80,588,0
2023-01-01 00:02:05.000000,192.168.1.115,10.0.0.13,TCP,49311,22,828,0
2023-01-01 00:02:06.000000,192.168.1.186,10.0.0.210,ICMP,55769,443,351,0
2023-01-01 00:02:07.000000,192.168.1.246,10.0.0.2,TCP,45656,443,415,0
2023-01-01 00:02:08.000000,192.168.1.125,10.0.0.29,TCP,49473,443,514,0
2023-01-01 00:02:09.000000,192.168.1.12,10.0.0.213,TCP,56331,53,424,0
2023-01-01 00:02:10.000000,192.168.1.131,10.0.0.207,TCP,6567,53,267,0
2023-01-01 00:02:11.000000,192.168.1.237,10.0.0.180,TCP,57416,22,510,0
2023-01-01 00:02:12.000000,192.168.1.18,10.0.0.27,TCP,22091,80,340,0
2023-01-01 00:02:13.000000,192.168.1.40,10.0.0.50,TCP,52057,53,571,0
2023-01-01 00:02:14.000000,192.168.1.21,10.0.0.95,UDP,46280,443,362,0
2023-01-01 00:02:15.000000,192.168.1.143,10.0.0.207,UDP,26121,443,732,0
2023-01-01 00:02:16.000000,192.168.1.225,10.0.0.243,TCP,43871,80,382,0
2023-01-01 00:02:17.000000,192.168.1.99,10.0.0.151,TCP,44536,53,451,0
2023-01-01 00:02:18.000000,192.168.1.26,10.0.0.88,TCP,4833,22,622,0
2023-01-01 00:02:19.000000,192.168.1.8,10.0.0.44,TCP,23215,80,315,0
2023-01-01 00:02:20.000000,192.168.1.100,10.0.0.205,TCP,22291,443,534,0
2023-01-01 00:02:21.000000,192.168.1.240,10.0.0.22,TCP,8230,53,696,0
2023-01-01 00:02:22.000000,192.168.1.222,10.0.0.171,TCP,54331,80,258,0
2023-01-01 00:02:23.000000,192.168.1.87,10.0.0.165,ICMP,22081,8080,527,0
2023-01-01 00:02:24.000000,192.168.1.42,10.0.0.189,TCP,30016,443,538,0
2023-01-01 00:02:25.000000,192.168.1.172,10.0.0.97,TCP,47538,443,617,0
2023-01-01 00:02:26.000000,192.168.1.14,10.0.0.184,TCP,17019,80,314,0
2023-01-01 00:02:27.000000,192.168.1.78,10.0.0.3,TCP,49827,80,301,0
2023-01-01 00:02:28.000000,192.168.1.2,10.0.0.191,TCP,45463,8080,578,0
2023-01-01 00:02:29.000000,192.168.1.119,10.0.0.118,TCP,64501,80,544,0
2023-01-01 00:02:30.000000,192.168.1.37,10.0.0.19,TCP,14234,22,537,0
2023-01-01 00:02:31.000000,192.168.1.69,10.0.0.23,TCP,18817,80,551,0
2023-01-01 00:02:32.000000,192.168.1.166,10.0.0.157,ICMP,27294,80,397,0
2023-01-01 00:02:33.000000,192.168.1.237,10.0.0.30,UDP,63032,80,534,0
2023-01-01 00:02:34.000000,192.168.1.41,10.0.0.39,TCP,6221,443,543,0
2023-01-01 00:02:35.000000,192.168.1.62,10.0.0.108,TCP,49345,8080,392,0
2023-01-01 00:02:36.000000,192.168.1.246,10.0.0.111,TCP,8476,80,779,0
2023-01-01 00:02:37.000000,192.168.1.60,10.0.0.25,TCP,42510,80,571,0
2023-01-01 00:02:38.000000,192.168.1.125,10.0.0.128,TCP,15883,80,321,0
2023-01-01 00:02:39.000000,192.168.1.111,10.0.0.229,TCP,28260,443,598,0
2023-01-01 00:02:40.000000,192.168.1.14,10.0.0.111,TCP,32923,443,353,0
2023-01-01 00:02:41.000000,192.168.1.248,10.0.0.136,TCP,33107,53,618,0
2023-01-01 00:02:42.000000,192.168.1.231,10.0.0.106,TCP,3196,443,673,0
2023-01-01 00:02:43.000000,192.168.1.217,10.0.0.186,ICMP,46950,443,376,0
2023-01-01 00:02:44.000000,192.168.1.84,10.0.0.144,UDP,17687,80,644,0
2023-01-01 00:02:45.000000,192.168.1.130,10.0.0.72,UDP,28564,8080,561,0
2023-01-01 00:02:46.000000,192.168.1.231,10.0.0.129,TCP,54153,80,623,0
2023-01-01 00:02:47.000000,192.168.1.70,10.0.0.108,UDP,20077,80,784,0
2023-01-01 00:02:48.000000,192.168.1.145,10.0.0.5,TCP,12109,443,463,0
2023-01-01 00:02:49.000000,192.168.1.123,10.0.0.3,UDP,31588,443,386,0
2023-01-01 00:02:50.000000,192.168.1.89,10.0.0.193,TCP,25233,443,366,0
2023-01-01 00:02:51.000000,192.168.1.249,10.0.0.132,UDP,60119,443,377,0
2023-01-01 00:02:52.000000,192.168.1.28,10.0.0.104,TCP,5005,22,488,0
2023-01-01 00:02:53.000000,192.168.1.66,10.0.0.227,UDP,22177,80,551,0
2023-01-01 00:02:54.000000,192.168.1.163,10.0.0.224,UDP,6271,53,541,0
2023-01-01 00:02:55.000000,192.168.1.229,10.0.0.64,TCP,11577,443,624,0
2023-01-01 00:02:56.000000,192.168.1.5,10.0.0.106,TCP,21835,443,501,0
2023-01-01 00:02:57.000000,192.168.1.193,10.0.0.98,ICMP,30869,443,718,0
2023-01-01 00:02:58.000000,192.168.1.168,10.0.0.235,TCP,7159,80,460,0
2023-01-01 00:02:59.000000,192.168.1.204,10.0.0.217,UDP,6597,22,908,0
2023-01-01 00:03:00.000000,192.168.1.184,10.0.0.10,TCP,54307,443,593,0
2023-01-01 00:03:01.000000,192.168.1.164,10.0.0.149,TCP,60076,80,371,0
2023-01-01 00:03:02.000000,192.168.1.45,10.0.0.128,TCP,14755,443,339,0
2023-01-01 00:03:03.000000,192.168.1.151,10.0.0.46,TCP,8213,8080,572,0
2023-01-01 00:03:04.000000,192.168.1.47,10.0.0.231,UDP,15565,443,466,0
2023-01-01 00:03:05.000000,192.168.1.31,10.0.0.219,TCP,44670,8080,607,0
2023-01-01 00:03:06.000000,192.168.1.139,10.0.0.155,TCP,12111,80,570,0
2023-01-01 00:03:07.000000,192.168.1.10,10.0.0.66,TCP,47459,80,489,0
2023-01-01 00:03:08.000000,192.168.1.195,10.0.0.169,TCP,54711,80,372,0
2023-01-01 00:03:09.000000,192.168.1.118,10.0.0.1,TCP,3800,80,272,1
2023-01-01 00:03:10.000000,192.168.1.14,10.0.0.13,ICMP,43103,80,433,0
2023-01-01 00:03:11.000000,192.168.1.80,10.0.0.137,TCP,28588,80,628,0
2023-01-01 00:03:12.000000,192.168.1.202,10.0.0.244,UDP,29859,8080,532,0
2023-01-01 00:03:13.000000,192.168.1.100,10.0.0.9,UDP,62611,22,313,1
2023-01-01 00:03:14.000000,192.168.1.10,10.0.0.86,TCP,8721,22,525,0
2023-01-01 00:03:15.000000,192.168.1.76,10.0.0.234,ICMP,15653,80,557,0
2023-01-01 00:03:16.000000,192.168.1.94,10.0.0.90,TCP,9410,80,367,0
2023-01-01 00:03:17.000000,192.168.1.105,10.0.0.58,TCP,18070,80,523,0
2023-01-01 00:03:18.000000,192.168.1.1,10.0.0.54,UDP,58847,22,508,0
2023-01-01 00:03:19.000000,192.168.1.133,10.0.0.12,TCP,9068,8080,328,0
2023-01-01 00:03:20.000000,192.168.1.20,10.0.0.209,UDP,54394,443,553,0
2023-01-01 00:03:21.000000,192.168.1.8,10.0.0.206,UDP,10639,80,584,0
2023-01-01 00:03:22.000000,192.168.1.171,10.0.0.14,TCP,48826,443,662,0
2023-01-01 00:03:23.000000,192.168.1.204,10.0.0.121,UDP,6084,80,658,0
2023-01-01 00:03:24.000000,192.168.1.1,10.0.0.162,TCP,11924,80,293,0
2023-01-01 00:03:25.000000,192.168.1.57,10.0.0.181,TCP,61543,443,359,0
2023-01-01 00:03:26.000000,192.168.1.64,10.0.0.121,TCP,56050,22,577,0
2023-01-01 00:03:27.000000,192.168.1.118,10.0.0.20,UDP,6605,80,577,0
2023-01-01 00:03:28.000000,192.168.1.212,10.0.0.75,TCP,62182,80,577,0
2023-01-01 00:03:29.000000,192.168.1.28,10.0.0.144,TCP,35806,8080,1077,0
2023-01-01 00:03:30.000000,192.168.1.121,10.0.0.243,TCP,21197,80,585,0
2023-01-01 00:03:31.000000,192.168.1.107,10.0.0.223,UDP,14021,80,670,0
2023-01-01 00:03:32.000000,192.168.1.165,10.0.0.247,TCP,44427,80,643,0
2023-01-01 00:03:33.000000,192.168.1.175,10.0.0.70,TCP,59279,80,597,0
2023-01-01 00:03:34.000000,192.168.1.229,10.0.0.56,TCP,47440,80,452,0
2023-01-01 00:03:35.000000,192.168.1.204,10.0.0.211,TCP,8172,53,613,0
2023-01-01 00:03:36.000000,192.168.1.165,10.0.0.101,UDP,57942,80,384,0
2023-01-01 00:03:37.000000,192.168.1.49,10.0.0.186,TCP,61581,443,464,0
2023-01-01 00:03:38.000000,192.168.1.241,10.0.0.132,TCP,19772,443,427,0
2023-01-01 00:03:39.000000,192.168.1.120,10.0.0.111,ICMP,15046,443,512,0
2023-01-01 00:03:40.000000,192.168.1.44,10.0.0.125,TCP,21037,53,847,0
2023-01-01 00:03:41.000000,192.168.1.56,10.0.0.132,ICMP,39711,53,219,0
2023-01-01 00:03:42.000000,192.168.1.156,10.0.0.20,TCP,16910,80,602,0
2023-01-01 00:03:43.000000,192.168.1.111,10.0.0.138,UDP,55851,22,258,0
2023-01-01 00:03:44.000000,192.168.1.207,10.0.0.24,TCP,61840,443,429,0
2023-01-01 00:03:45.000000,192.168.1.134,10.0.0.246,TCP,26280,8080,663,0
2023-01-01 00:03:46.000000,192.168.1.108,10.0.0.227,UDP,31029,443,509,0
2023-01-01 00:03:47.000000,192.168.1.251,10.0.0.154,UDP,7662,8080,338,0
2023-01-01 00:03:48.000000,192.168.1.189,10.0.0.37,UDP,38443,22,392,0
2023-01-01 00:03:49.000000,192.168.1.148,10.0.0.230,TCP,34401,80,601,0
2023-01-01 00:03:50.000000,192.168.1.114,10.0.0.213,UDP,41732,443,390,0
2023-01-01 00:03:51.000000,192.168.1.78,10.0.0.54,UDP,44140,8080,532,0
2022023-01-01 00:03:52.000000,192.168.1.130,10.0.0.232,TCP,33620,80,5062023-01-01 00:03:53.000000,192.168.1.201,10.0.0.103,UDP,17779,80,402,0
2023-01-01 00:03:54.000000,192.168.1.37,10.0.0.149,UDP,24406,22,821,0
2023-01-01 00:03:55.000000,192.168.1.20,10.0.0.202,TCP,50791,80,595,0
2023-01-01 00:03:56.000000,192.168.1.26,10.0.0.38,TCP,57087,80,1712,1
2023-01-01 00:03:57.000000,192.168.1.29,10.0.0.174,TCP,23418,443,527,0
2023-01-01 00:03:58.000000,192.168.1.1,10.0.0.4,TCP,3277,80,400,0
2023-01-01 00:03:59.000000,192.168.1.119,10.0.0.188,TCP,38734,53,627,0
2023-01-01 00:04:00.000000,192.168.1.35,10.0.0.57,TCP,46122,80,381,0
2023-01-01 00:04:01.000000,192.168.1.198,10.0.0.173,TCP,1888,53,482,0
2023-01-01 00:04:02.000000,192.168.1.229,10.0.0.20,TCP,35060,80,575,0
2023-01-01 00:04:03.000000,192.168.1.245,10.0.0.17,TCP,41246,80,629,0
2023-01-01 00:04:04.000000,192.168.1.59,10.0.0.119,UDP,14690,80,319,0
2023-01-01 00:04:05.000000,192.168.1.69,10.0.0.71,UDP,59152,80,449,0
2023-01-01 00:04:06.000000,192.168.1.161,10.0.0.4,TCP,21979,80,428,0
2023-01-01 00:04:07.000000,192.168.1.241,10.0.0.221,ICMP,46162,80,402,0
2023-01-01 00:04:08.000000,192.168.1.179,10.0.0.14,TCP,39021,443,764,0
2023-01-01 00:04:09.000000,192.168.1.206,10.0.0.3,TCP,17333,80,560,0
2023-01-01 00:04:10.000000,192.168.1.12,10.0.0.216,TCP,52413,443,310,0
2023-01-01 00:04:11.000000,192.168.1.234,10.0.0.229,TCP,5078,80,637,0
2023-01-01 00:04:12.000000,192.168.1.20,10.0.0.80,UDP,63263,53,818,0
2023-01-01 00:04:13.000000,192.168.1.181,10.0.0.186,UDP,1959,8080,654,0
2023-01-01 00:04:14.000000,192.168.1.242,10.0.0.55,TCP,45964,443,272,0
2023-01-01 00:04:15.000000,192.168.1.216,10.0.0.244,TCP,23802,80,427,0
2023-01-01 00:04:16.000000,192.168.1.251,10.0.0.132,TCP,58067,80,690,0
2023-01-01 00:04:17.000000,192.168.1.43,10.0.0.120,TCP,44322,8080,393,0
2023-01-01 00:04:18.000000,192.168.1.126,10.0.0.24,TCP,64132,80,566,0
2023-01-01 00:04:19.000000,192.168.1.226,10.0.0.162,TCP,49352,80,616,0
2023-01-01 00:04:20.000000,192.168.1.217,10.0.0.158,UDP,49948,80,360,0
2023-01-01 00:04:21.000000,192.168.1.50,10.0.0.82,UDP,17733,80,491,0
2023-01-01 00:04:22.000000,192.168.1.29,10.0.0.147,TCP,10750,80,64,0
2023-01-01 00:04:23.000000,192.168.1.185,10.0.0.159,UDP,61848,22,346,0
2023-01-01 00:04:24.000000,192.168.1.39,10.0.0.188,TCP,41566,80,462,0
2023-01-01 00:04:25.000000,192.168.1.223,10.0.0.60,TCP,21269,443,5578,1
2023-01-01 00:04:26.000000,192.168.1.184,10.0.0.147,TCP,35777,80,744,0
2023-01-01 00:04:27.000000,192.168.1.239,10.0.0.1,TCP,15276,80,285,1
2023-01-01 00:04:28.000000,192.168.1.171,10.0.0.63,ICMP,22340,8080,433,0
2023-01-01 00:04:29.000000,192.168.1.178,10.0.0.110,TCP,38395,80,519,0
2023-01-01 00:04:30.000000,192.168.1.151,10.0.0.211,TCP,20186,53,716,0
2023-01-01 00:04:31.000000,192.168.1.172,10.0.0.150,TCP,16984,443,284,0
2023-01-01 00:04:32.000000,192.168.1.38,10.0.0.152,TCP,31815,80,674,0
2023-01-01 00:04:33.000000,192.168.1.84,10.0.0.109,UDP,43254,8080,501,0
2023-01-01 00:04:34.000000,192.168.1.151,10.0.0.76,TCP,26240,80,352,0
2023-01-01 00:04:35.000000,192.168.1.128,10.0.0.30,TCP,33491,53,569,0
2023-01-01 00:04:36.000000,192.168.1.126,10.0.0.58,TCP,65451,80,529,0
2023-01-01 00:04:37.000000,192.168.1.45,10.0.0.230,TCP,47958,53,409,0
2023-01-01 00:04:38.000000,192.168.1.52,10.0.0.117,TCP,63071,80,510,0
2023-01-01 00:04:39.000000,192.168.1.80,10.0.0.159,TCP,8778,443,442,0
2023-01-01 00:04:40.000000,192.168.1.178,10.0.0.100,TCP,48038,22,517,0
2023-01-01 00:04:41.000000,192.168.1.234,10.0.0.192,UDP,5102,8080,599,0
2023-01-01 00:04:42.000000,192.168.1.124,10.0.0.19,UDP,13877,8080,737,0
2023-01-01 00:04:43.000000,192.168.1.119,10.0.0.176,UDP,51543,53,314,0
2023-01-01 00:04:44.000000,192.168.1.8,10.0.0.173,TCP,5066,53,819,0
2023-01-01 00:04:45.000000,192.168.1.242,10.0.0.228,TCP,50076,80,207,0
2023-01-01 00:04:46.000000,192.168.1.85,10.0.0.94,TCP,15413,80,477,0
2023-01-01 00:04:47.000000,192.168.1.129,10.0.0.183,UDP,31449,80,588,0
2023-01-01 00:04:48.000000,192.168.1.247,10.0.0.113,TCP,3599,80,542,0
2023-01-01 00:04:49.000000,192.168.1.8,10.0.0.183,TCP,40546,80,406,0
2023-01-01 00:04:50.000000,192.168.1.157,10.0.0.225,TCP,29203,443,468,0
2023-01-01 00:04:51.000000,192.168.1.96,10.0.0.146,TCP,51757,80,426,0
2023-01-01 00:04:52.000000,192.168.1.102,10.0.0.63,TCP,35778,443,411,0
2023-01-01 00:04:53.000000,192.168.1.5,10.0.0.116,TCP,19648,80,627,0
2023-01-01 00:04:54.000000,192.168.1.239,10.0.0.113,UDP,21374,80,553,0
2023-01-01 00:04:55.000000,192.168.1.86,10.0.0.251,TCP,27705,443,396,0
2023-01-01 00:04:56.000000,192.168.1.175,10.0.0.220,TCP,25012,22,634,0
2023-01-01 00:04:57.000000,192.168.1.34,10.0.0.251,TCP,16494,22,546,0
2023-01-01 00:04:58.000000,192.168.1.193,10.0.0.47,TCP,25728,443,621,0
2023-01-01 00:04:59.000000,192.168.1.55,10.0.0.203,TCP,39760,80,594,0
2023-01-01 00:05:00.000000,192.168.1.119,10.0.0.57,UDP,30401,443,375,0
2023-01-01 00:05:01.000000,192.168.1.218,10.0.0.252,TCP,29596,80,415,0
2023-01-01 00:05:02.000000,192.168.1.171,10.0.0.118,UDP,59219,80,612,0
2023-01-01 00:05:03.000000,192.168.1.202,10.0.0.45,TCP,8517,443,591,0
2023-01-01 00:05:04.000000,192.168.1.100,10.0.0.8,TCP,5127,22,496,1
2023-01-01 00:05:05.000000,192.168.1.114,10.0.0.145,UDP,35868,80,517,0
2023-01-01 00:05:06.000000,192.168.1.210,10.0.0.198,TCP,55407,8080,691,0
2023-01-01 00:05:07.000000,192.168.1.145,10.0.0.4,TCP,4018,8080,411,0
