timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_size,anomaly
2023-01-01 00:00:30.000000,192.168.1.143,10.0.0.1,TCP,47538,80,409,1
2023-01-01 00:00:31.000000,192.168.1.92,10.0.0.164,TCP,23724,22,777,0
2023-01-01 00:00:32.000000,192.168.1.98,10.0.0.217,TCP,33067,8080,497,0
2023-01-01 00:00:33.000000,192.168.1.66,10.0.0.21,UDP,64132,8080,341,0
2023-01-01 00:00:34.000000,192.168.1.32,10.0.0.253,TCP,7493,443,623,0
2023-01-01 00:00:35.000000,192.168.1.215,10.0.0.249,TCP,31129,80,316,0
2023-01-01 00:00:36.000000,192.168.1.191,10.0.0.164,UDP,43125,8080,531,0
2023-01-01 00:00:37.000000,192.168.1.100,10.0.0.6,UDP,65347,22,206,1
2023-01-01 00:00:38.000000,192.168.1.51,10.0.0.101,UDP,27410,80,300,0
2023-01-01 00:00:39.000000,192.168.1.153,10.0.0.201,UDP,59091,8080,529,0
2023-01-01 00:00:40.000000,192.168.1.186,10.0.0.152,TCP,50400,53,610,0
2023-01-01 00:00:41.000000,192.168.1.63,10.0.0.192,TCP,46611,443,525,0
2023-01-01 00:00:42.000000,192.168.1.190,10.0.0.227,UDP,38000,443,482,0
2023-01-01 00:00:43.000000,192.168.1.125,10.0.0.177,UDP,40075,80,454,0
2023-01-01 00:00:44.000000,192.168.1.150,10.0.0.99,TCP,63022,80,278,0
2023-01-01 00:00:45.000000,192.168.1.58,10.0.0.240,TCP,3072,80,392,0
2023-01-01 00:00:46.000000,192.168.1.58,10.0.0.36,TCP,40025,53,430,0
2023-01-01 00:00:47.000000,192.168.1.86,10.0.0.210,UDP,13965,80,658,0
2023-01-01 00:00:48.000000,192.168.1.49,10.0.0.241,ICMP,46399,80,551,0
2023-01-01 00:00:49.000000,192.168.1.180,10.0.0.231,TCP,43557,80,235,0
2023-01-01 00:00:50.000000,192.168.1.100,10.0.0.2,TCP,2852,8080,548,1
2023-01-01 00:00:51.000000,192.168.1.70,10.0.0.152,TCP,2941,8080,442,0
2023-01-01 00:00:52.000000,192.168.1.15,10.0.0.151,ICMP,21642,80,398,0
2023-01-01 00:00:53.000000,192.168.1.54,10.0.0.190,UDP,33278,80,8893,1
2023-01-01 00:00:54.000000,192.168.1.235,10.0.0.224,UDP,40780,22,654,0
2023-01-01 00:00:55.000000,192.168.1.188,10.0.0.37,TCP,52202,443,639,0
2023-01-01 00:00:56.000000,192.168.1.101,10.0.0.12,TCP,48386,80,374,0
2023-01-01 00:00:57.000000,192.168.1.100,10.0.0.4,TCP,21152,80,453,1
2023-01-01 00:00:58.000000,192.168.1.8,10.0.0.183,TCP,59269,80,549,0
2023-01-01 00:00:59.000000,192.168.1.53,10.0.0.13,UDP,46769,80,646,0
2023-01-01 00:01:00.000000,192.168.1.60,10.0.0.23,UDP,60407,443,428,0
2023-01-01 00:01:01.000000,192.168.1.236,10.0.0.217,ICMP,1033,443,472,0
2023-01-01 00:01:02.000000,192.168.1.108,10.0.0.99,ICMP,17668,8080,334,0
2023-01-01 00:01:03.000000,192.168.1.5,10.0.0.105,TCP,23446,80,320,0
2023-01-01 00:01:04.000000,192.168.1.103,10.0.0.30,UDP,10889,443,621,0
2023-01-01 00:01:05.000000,192.168.1.196,10.0.0.17,UDP,3243,443,703,0
2023-01-01 00:01:06.000000,192.168.1.100,10.0.0.3,UDP,40833,80,489,1
2023-01-01 00:01:07.000000,192.168.1.109,10.0.0.62,TCP,52236,443,650,0
2023-01-01 00:01:08.000000,192.168.1.224,10.0.0.1,TCP,6311,80,554,1
2023-01-01 00:01:09.000000,192.168.1.116,10.0.0.112,TCP,62081,8080,403,0
2023-01-01 00:01:10.000000,192.168.1.94,10.0.0.217,ICMP,35411,80,554,0
2023-01-01 00:01:11.000000,192.168.1.47,10.0.0.86,TCP,9536,443,730,0
2023-01-01 00:01:12.000000,192.168.1.99,10.0.0.141,TCP,2366,80,494,0
2023-01-01 00:01:13.000000,192.168.1.55,10.0.0.187,TCP,64100,8080,734,0
2023-01-01 00:01:14.000000,192.168.1.168,10.0.0.19,TCP,44360,443,107,0
2023-01-01 00:01:15.000000,192.168.1.52,10.0.0.1,TCP,20240,80,623,1
2023-01-01 00:01:16.000000,192.168.1.144,10.0.0.100,TCP,53000,80,513,0
2023-01-01 00:01:17.000000,192.168.1.13,10.0.0.140,TCP,52170,22,455,0
2023-01-01 00:01:18.000000,192.168.1.114,10.0.0.189,TCP,28558,80,513,0
2023-01-01 00:01:19.000000,192.168.1.124,10.0.0.233,UDP,15255,53,201,0
2023-01-01 00:01:20.000000,192.168.1.106,10.0.0.147,TCP,33317,80,467,0
2023-01-01 00:01:21.000000,192.168.1.158,10.0.0.76,UDP,27638,80,553,0
2023-01-01 00:01:22.000000,192.168.1.147,10.0.0.9,TCP,37282,80,721,0
2023-01-01 00:01:23.000000,192.168.1.145,10.0.0.199,TCP,29277,443,422,0
2023-01-01 00:01:24.000000,192.168.1.120,10.0.0.28,UDP,43102,443,378,0
2023-01-01 00:01:25.000000,192.168.1.63,10.0.0.206,TCP,41776,80,424,0
2023-01-01 00:01:26.000000,192.168.1.19,10.0.0.223,TCP,19012,22,637,0
2023-01-01 00:01:27.000000,192.168.1.92,10.0.0.128,TCP,32061,443,549,0
2023-01-01 00:01:28.000000,192.168.1.58,10.0.0.52,UDP,13243,443,420,0
2023-01-01 00:01:29.000000,192.168.1.183,10.0.0.83,TCP,1259,443,576,0
2023-01-01 00:01:30.000000,192.168.1.90,10.0.0.250,UDP,43953,443,514,0
2023-01-01 00:01:31.000000,192.168.1.229,10.0.0.111,TCP,62797,443,645,0
2023-01-01 00:01:32.000000,192.168.1.218,10.0.0.144,TCP,2932,80,394,0
2023-01-01 00:01:33.000000,192.168.1.117,10.0.0.117,TCP,9591,80,2483,1
2023-01-01 00:01:34.000000,192.168.1.62,10.0.0.69,TCP,37322,53,441,0
2023-01-01 00:01:35.000000,192.168.1.23,10.0.0.99,TCP,6280,8080,280,0
2023-01-01 00:01:36.000000,192.168.1.127,10.0.0.140,TCP,20043,80,544,0
2023-01-01 00:01:37.000000,192.168.1.137,10.0.0.25,TCP,9186,80,539,0
2023-01-01 00:01:38.000000,192.168.1.140,10.0.0.180,UDP,59938,443,500,0
2023-01-01 00:01:39.000000,192.168.1.245,10.0.0.123,TCP,52736,443,464,0
2023-01-01 00:01:40.000000,192.168.1.129,10.0.0.213,TCP,6439,80,287,0
2023-01-01 00:01:41.000000,192.168.1.58,10.0.0.228,UDP,37183,80,436,0
2023-01-01 00:01:42.000000,192.168.1.122,10.0.0.53,TCP,44949,22,448,0
2023-01-01 00:01:43.000000,192.168.1.1,10.0.0.151,TCP,62011,443,379,0
2023-01-01 00:01:44.000000,192.168.1.239,10.0.0.144,UDP,6975,80,475,0
2023-01-01 00:01:45.000000,192.168.1.34,10.0.0.57,UDP,22876,80,560,0
2023-01-01 00:01:46.000000,192.168.1.96,10.0.0.39,TCP,9031,80,782,0
2023-01-01 00:01:47.000000,192.168.1.126,10.0.0.109,UDP,62218,443,526,0
2023-01-01 00:01:48.000000,192.168.1.118,10.0.0.181,TCP,42856,80,538,0
2023-01-01 00:01:49.000000,192.168.1.48,10.0.0.42,TCP,59620,80,488,0
2023-01-01 00:01:50.000000,192.168.1.89,10.0.0.186,TCP,56589,22,212,0
2023-01-01 00:01:51.000000,192.168.1.232,10.0.0.1,TCP,31547,80,496,1
2023-01-01 00:01:52.000000,192.168.1.237,10.0.0.142,TCP,24349,443,509,0
2023-01-01 00:01:53.000000,192.168.1.117,10.0.0.223,TCP,59682,80,869,0
2023-01-01 00:01:54.000000,192.168.1.129,10.0.0.122,TCP,22228,80,471,0
2023-01-01 00:01:55.000000,192.168.1.16,10.0.0.133,TCP,16548,80,545,0
2023-01-01 00:01:56.000000,192.168.1.189,10.0.0.163,TCP,64516,22,494,0
2023-01-01 00:01:57.000000,192.168.1.231,10.0.0.215,TCP,20306,53,324,0
2023-01-01 00:01:58.000000,192.168.1.192,10.0.0.221,TCP,24954,53,671,0
2023-01-01 00:01:59.000000,192.168.1.191,10.0.0.235,TCP,1101,80,612,0
2023-01-01 00:02:00.000000,192.168.1.69,10.0.0.75,TCP,41369,443,618,0
2023-01-01 00:02:01.000000,192.168.1.22,10.0.0.146,TCP,60989,80,363,0
2023-01-01 00:02:02.000000,192.168.1.93,10.0.0.239,TCP,21635,80,710,0
2023-01-01 00:02:03.000000,192.168.1.247,10.0.0.76,TCP,18008,53,289,0
2023-01-01 00:02:04.000000,192.168.1.195,10.0.0.9,UDP,15084,80,588,0
2023-01-01 00:02:05.000000,192.168.1.76,10.0.0.74,TCP,18473,80,828,0
2023-01-01 00:02:06.000000,192.168.1.154,10.0.0.186,TCP,19544,80,351,0
2023-01-01 00:02:07.000000,192.168.1.144,10.0.0.236,TCP,60817,80,415,0
2023-01-01 00:02:08.000000,192.168.1.179,10.0.0.145,TCP,44327,80,514,0
2023-01-01 00:02:09.000000,192.168.1.229,10.0.0.253,TCP,60231,443,424,0
2023-01-01 00:02:10.000000,192.168.1.86,10.0.0.230,TCP,10534,443,267,0
2023-01-01 00:02:11.000000,192.168.1.185,10.0.0.7,TCP,30311,53,510,0
2023-01-01 00:02:12.000000,192.168.1.29,10.0.0.174,TCP,29197,53,340,0
2023-01-01 00:02:13.000000,192.168.1.206,10.0.0.141,TCP,40735,80,571,0
2023-01-01 00:02:14.000000,192.168.1.220,10.0.0.168,TCP,12978,80,362,0
2023-01-01 00:02:15.000000,192.168.1.69,10.0.0.170,TCP,8828,80,732,0
2023-01-01 00:02:16.000000,192.168.1.47,10.0.0.137,TCP,7589,443,382,0
2023-01-01 00:02:17.000000,192.168.1.241,10.0.0.178,TCP,7008,80,451,0
2023-01-01 00:02:18.000000,192.168.1.94,10.0.0.27,TCP,22550,443,622,0
2023-01-01 00:02:19.000000,192.168.1.238,10.0.0.122,TCP,38462,443,315,0
2023-01-01 00:02:20.000000,192.168.1.190,10.0.0.194,TCP,19598,443,534,0
2023-01-01 00:02:21.000000,192.168.1.244,10.0.0.5,UDP,10208,443,696,0
2023-01-01 00:02:22.000000,192.168.1.197,10.0.0.29,TCP,20120,80,258,0
2023-01-01 00:02:23.000000,192.168.1.204,10.0.0.165,TCP,3216,8080,527,0
2023-01-01 00:02:24.000000,192.168.1.144,10.0.0.166,UDP,35040,22,538,0
2023-01-01 00:02:25.000000,192.168.1.218,10.0.0.83,UDP,12270,80,617,0
2023-01-01 00:02:26.000000,192.168.1.218,10.0.0.136,TCP,46582,53,314,0
2023-01-01 00:02:27.000000,192.168.1.176,10.0.0.240,TCP,54209,443,301,0
2023-01-01 00:02:28.000000,192.168.1.85,10.0.0.109,UDP,19405,53,578,0
2023-01-01 00:02:29.000000,192.168.1.39,10.0.0.65,UDP,63284,22,544,0
2023-01-01 00:02:30.000000,192.168.1.100,10.0.0.86,TCP,37479,443,537,0
2023-01-01 00:02:31.000000,192.168.1.33,10.0.0.244,TCP,27751,80,551,0
2023-01-01 00:02:32.000000,192.168.1.222,10.0.0.145,TCP,5042,80,397,0
2023-01-01 00:02:33.000000,192.168.1.101,10.0.0.71,TCP,12326,443,534,0
2023-01-01 00:02:34.000000,192.168.1.23,10.0.0.217,TCP,2994,443,543,0
2023-01-01 00:02:35.000000,192.168.1.250,10.0.0.45,TCP,42181,80,392,0
2023-01-01 00:02:36.000000,192.168.1.10,10.0.0.1,TCP,55941,80,779,1
2023-01-01 00:02:37.000000,192.168.1.246,10.0.0.36,UDP,28226,53,571,0
2023-01-01 00:02:38.000000,192.168.1.69,10.0.0.70,TCP,32134,8080,321,0
2023-01-01 00:02:39.000000,192.168.1.100,10.0.0.252,TCP,18610,443,598,0
2023-01-01 00:02:40.000000,192.168.1.34,10.0.0.159,UDP,25543,80,353,0
2023-01-01 00:02:41.000000,192.168.1.180,10.0.0.19,UDP,32297,80,618,0
2023-01-01 00:02:42.000000,192.168.1.100,10.0.0.0,TCP,22975,443,673,1
2023-01-01 00:02:43.000000,192.168.1.138,10.0.0.108,TCP,57843,8080,376,0
2023-01-01 00:02:44.000000,192.168.1.250,10.0.0.182,TCP,16398,80,644,0
2023-01-01 00:02:45.000000,192.168.1.147,10.0.0.167,TCP,55918,443,561,0
2023-01-01 00:02:46.000000,192.168.1.186,10.0.0.91,TCP,6812,80,623,0
2023-01-01 00:02:47.000000,192.168.1.96,10.0.0.202,TCP,6432,443,784,0
2023-01-01 00:02:48.000000,192.168.1.1,10.0.0.90,TCP,60403,443,463,0
2023-01-01 00:02:49.000000,192.168.1.248,10.0.0.19,TCP,26077,53,386,0
2023-01-01 00:02:50.000000,192.168.1.69,10.0.0.39,TCP,10470,80,366,0
2023-01-01 00:02:51.000000,192.168.1.237,10.0.0.126,TCP,1946,80,377,0
2023-01-01 00:02:52.000000,192.168.1.4,10.0.0.195,TCP,34211,80,488,0
2023-01-01 00:02:53.000000,192.168.1.16,10.0.0.173,TCP,52380,8080,551,0
2023-01-01 00:02:54.000000,192.168.1.24,10.0.0.141,TCP,11813,53,541,0
2023-01-01 00:02:55.000000,192.168.1.80,10.0.0.242,UDP,33208,443,624,0
2023-01-01 00:02:56.000000,192.168.1.247,10.0.0.220,TCP,2144,443,2474,1
2023-01-01 00:02:57.000000,192.168.1.2,10.0.0.126,TCP,45052,443,718,0
2023-01-01 00:02:58.000000,192.168.1.241,10.0.0.58,UDP,65508,80,460,0
2023-01-01 00:02:59.000000,192.168.1.220,10.0.0.148,TCP,33178,8080,908,0
2023-01-01 00:03:00.000000,192.168.1.128,10.0.0.220,TCP,18358,443,593,0
2023-01-01 00:03:01.000000,192.168.1.160,10.0.0.200,TCP,3360,80,371,0
2023-01-01 00:03:02.000000,192.168.1.219,10.0.0.1,TCP,39165,80,339,1
2023-01-01 00:03:03.000000,192.168.1.84,10.0.0.127,UDP,3267,80,572,0
2023-01-01 00:03:04.000000,192.168.1.152,10.0.0.105,TCP,20053,80,466,0
2023-01-01 00:03:05.000000,192.168.1.140,10.0.0.167,TCP,60225,22,607,0
2023-01-01 00:03:06.000000,192.168.1.178,10.0.0.1,TCP,33289,80,570,0
2023-01-01 00:03:07.000000,192.168.1.163,10.0.0.131,TCP,38404,443,489,0
2023-01-01 00:03:08.000000,192.168.1.124,10.0.0.205,TCP,47738,80,372,0
2023-01-01 00:03:09.000000,192.168.1.33,10.0.0.92,TCP,52041,80,272,0
2023-01-01 00:03:10.000000,192.168.1.161,10.0.0.190,TCP,44896,80,433,0
2023-01-01 00:03:11.000000,192.168.1.189,10.0.0.249,ICMP,47221,80,628,0
2023-01-01 00:03:12.000000,192.168.1.179,10.0.0.191,TCP,61221,22,532,0
2023-01-01 00:03:13.000000,192.168.1.171,10.0.0.252,TCP,56204,80,313,0
2023-01-01 00:03:14.000000,192.168.1.101,10.0.0.113,TCP,24734,443,525,0
2023-01-01 00:03:15.000000,192.168.1.12,10.0.0.153,TCP,30510,443,557,0
2023-01-01 00:03:16.000000,192.168.1.67,10.0.0.56,TCP,7395,443,367,0
2023-01-01 00:03:17.000000,192.168.1.65,10.0.0.161,TCP,64364,8080,523,0
2023-01-01 00:03:18.000000,192.168.1.161,10.0.0.166,TCP,7383,22,508,0
2023-01-01 00:03:19.000000,192.168.1.168,10.0.0.117,TCP,65459,80,328,0
2023-01-01 00:03:20.000000,192.168.1.74,10.0.0.134,TCP,41655,80,553,0
2023-01-01 00:03:21.000000,192.168.1.43,10.0.0.58,UDP,64526,80,584,0
