timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_size,anomaly
2023-01-01 00:00:47.000000,192.168.1.71,10.0.0.58,TCP,38032,443,658,0
2023-01-01 00:00:48.000000,192.168.1.92,10.0.0.49,TCP,19730,80,551,0
2023-01-01 00:00:49.000000,192.168.1.9,10.0.0.151,TCP,44540,80,235,0
2023-01-01 00:00:50.000000,192.168.1.127,10.0.0.217,TCP,39090,8080,548,0
2023-01-01 00:00:51.000000,192.168.1.220,10.0.0.162,UDP,32496,80,442,0
2023-01-01 00:00:52.000000,192.168.1.134,10.0.0.26,TCP,35653,443,398,0
2023-01-01 00:00:53.000000,192.168.1.157,10.0.0.47,TCP,47934,443,591,0
2023-01-01 00:00:54.000000,192.168.1.186,10.0.0.5,TCP,24028,80,654,0
2023-01-01 00:00:55.000000,192.168.1.145,10.0.0.218,UDP,60234,53,639,0
2023-01-01 00:00:56.000000,192.168.1.144,10.0.0.20,ICMP,21455,443,374,0
2023-01-01 00:00:57.000000,192.168.1.215,10.0.0.134,UDP,57757,80,453,0
2023-01-01 00:00:58.000000,192.168.1.223,10.0.0.198,TCP,41112,80,549,0
2023-01-01 00:00:59.000000,192.168.1.131,10.0.0.59,TCP,45159,80,646,0
2023-01-01 00:01:00.000000,192.168.1.21,10.0.0.192,TCP,51274,53,428,0
2023-01-01 00:01:01.000000,192.168.1.64,10.0.0.242,TCP,39039,443,472,0
2023-01-01 00:01:02.000000,192.168.1.90,10.0.0.146,TCP,35526,80,334,0
2023-01-01 00:01:03.000000,192.168.1.36,10.0.0.132,TCP,32409,80,320,0
2023-01-01 00:01:04.000000,192.168.1.234,10.0.0.17,TCP,5687,443,621,0
2023-01-01 00:01:05.000000,192.168.1.229,10.0.0.249,ICMP,39701,443,8139,1
2023-01-01 00:01:06.000000,192.168.1.245,10.0.0.14,TCP,53592,443,489,0
2023-01-01 00:01:07.000000,192.168.1.214,10.0.0.206,TCP,13842,80,650,0
2023-01-01 00:01:08.000000,192.168.1.62,10.0.0.13,TCP,23710,80,554,0
2023-01-01 00:01:09.000000,192.168.1.170,10.0.0.135,UDP,64025,443,403,0
2023-01-01 00:01:10.000000,192.168.1.76,10.0.0.128,UDP,25001,8080,554,0
2023-01-01 00:01:11.000000,192.168.1.170,10.0.0.44,UDP,50856,80,730,0
2023-01-01 00:01:12.000000,192.168.1.189,10.0.0.119,UDP,41955,443,494,0
2023-01-01 00:01:13.000000,192.168.1.13,10.0.0.143,TCP,19478,443,734,0
2023-01-01 00:01:14.000000,192.168.1.11,10.0.0.19,TCP,14382,443,107,0
2023-01-01 00:01:15.000000,192.168.1.54,10.0.0.63,TCP,7692,80,623,0
2023-01-01 00:01:16.000000,192.168.1.16,10.0.0.235,TCP,46808,53,513,0
2023-01-01 00:01:17.000000,192.168.1.8,10.0.0.239,TCP,41793,443,455,0
2023-01-01 00:01:18.000000,192.168.1.104,10.0.0.236,TCP,10945,443,513,0
2023-01-01 00:01:19.000000,192.168.1.59,10.0.0.163,UDP,35983,80,201,0
2023-01-01 00:01:20.000000,192.168.1.57,10.0.0.81,ICMP,33352,80,467,0
2023-01-01 00:01:21.000000,192.168.1.40,10.0.0.163,UDP,9883,80,553,0
2023-01-01 00:01:22.000000,192.168.1.100,10.0.0.16,UDP,59980,8080,721,1
2023-01-01 00:01:23.000000,192.168.1.187,10.0.0.148,TCP,24994,80,422,0
2023-01-01 00:01:24.000000,192.168.1.130,10.0.0.100,TCP,9896,443,378,0
2023-01-01 00:01:25.000000,192.168.1.94,10.0.0.163,TCP,59340,80,424,0
2023-01-01 00:01:26.000000,192.168.1.222,10.0.0.160,TCP,20254,443,637,0
2023-01-01 00:01:27.000000,192.168.1.204,10.0.0.122,UDP,27732,443,549,0
2023-01-01 00:01:28.000000,192.168.1.138,10.0.0.176,TCP,19871,80,420,0
2023-01-01 00:01:29.000000,192.168.1.44,10.0.0.44,UDP,57013,80,576,0
2023-01-01 00:01:30.000000,192.168.1.139,10.0.0.104,TCP,28129,80,514,0
2023-01-01 00:01:31.000000,192.168.1.207,10.0.0.152,TCP,60871,443,645,0
2023-01-01 00:01:32.000000,192.168.1.80,10.0.0.61,TCP,5946,443,394,0
2023-01-01 00:01:33.000000,192.168.1.81,10.0.0.125,TCP,5416,80,450,0
2023-01-01 00:01:34.000000,192.168.1.218,10.0.0.145,TCP,53359,443,441,0
2023-01-01 00:01:35.000000,192.168.1.2,10.0.0.71,TCP,62401,80,280,0
2023-01-01 00:01:36.000000,192.168.1.178,10.0.0.107,UDP,14565,80,544,0
2023-01-01 00:01:37.000000,192.168.1.140,10.0.0.50,TCP,20575,80,539,0
2023-01-01 00:01:38.000000,192.168.1.115,10.0.0.65,TCP,20405,53,500,0
2023-01-01 00:01:39.000000,192.168.1.90,10.0.0.99,TCP,48807,80,464,0
2023-01-01 00:01:40.000000,192.168.1.23,10.0.0.32,TCP,56697,80,287,0
2023-01-01 00:01:41.000000,192.168.1.146,10.0.0.164,ICMP,37019,80,436,0
2023-01-01 00:01:42.000000,192.168.1.62,10.0.0.141,TCP,23972,80,448,0
2023-01-01 00:01:43.000000,192.168.1.224,10.0.0.198,ICMP,27752,443,379,0
2023-01-01 00:01:44.000000,192.168.1.113,10.0.0.58,TCP,60096,80,475,0
2023-01-01 00:01:45.000000,192.168.1.128,10.0.0.128,ICMP,3048,80,560,0
2023-01-01 00:01:46.000000,192.168.1.62,10.0.0.142,TCP,17737,443,782,0
2023-01-01 00:01:47.000000,192.168.1.38,10.0.0.165,TCP,3510,80,526,0
2023-01-01 00:01:48.000000,192.168.1.249,10.0.0.112,TCP,2179,22,538,0
2023-01-01 00:01:49.000000,192.168.1.239,10.0.0.207,TCP,11106,443,488,0
2023-01-01 00:01:50.000000,192.168.1.195,10.0.0.239,TCP,38269,80,212,0
2023-01-01 00:01:51.000000,192.168.1.166,10.0.0.68,TCP,19593,443,496,0
2023-01-01 00:01:52.000000,192.168.1.195,10.0.0.40,TCP,8110,80,509,0
2023-01-01 00:01:53.000000,192.168.1.222,10.0.0.187,TCP,63306,443,869,0
2023-01-01 00:01:54.000000,192.168.1.61,10.0.0.208,TCP,3341,443,471,0
2023-01-01 00:01:55.000000,192.168.1.129,10.0.0.220,UDP,37413,80,545,0
2023-01-01 00:01:56.000000,192.168.1.222,10.0.0.144,TCP,5515,443,494,0
2023-01-01 00:01:57.000000,192.168.1.173,10.0.0.190,TCP,16940,53,324,0
2023-01-01 00:01:58.000000,192.168.1.224,10.0.0.132,TCP,16272,8080,671,0
2023-01-01 00:01:59.000000,192.168.1.156,10.0.0.173,UDP,3535,443,612,0
2023-01-01 00:02:00.000000,192.168.1.149,10.0.0.90,TCP,25250,443,618,0
2023-01-01 00:02:01.000000,192.168.1.122,10.0.0.28,TCP,26049,80,363,0
2023-01-01 00:02:02.000000,192.168.1.110,10.0.0.96,ICMP,43338,80,710,0
2023-01-01 00:02:03.000000,192.168.1.13,10.0.0.1,TCP,49404,80,289,1
2023-01-01 00:02:04.000000,192.168.1.155,10.0.0.194,TCP,8872,80,588,0
2023-01-01 00:02:05.000000,192.168.1.100,10.0.0.31,TCP,15298,8080,828,0
2023-01-01 00:02:06.000000,192.168.1.135,10.0.0.3,UDP,55580,80,351,0
2023-01-01 00:02:07.000000,192.168.1.22,10.0.0.246,TCP,55569,80,415,0
2023-01-01 00:02:08.000000,192.168.1.74,10.0.0.136,TCP,64531,80,514,0
2023-01-01 00:02:09.000000,192.168.1.231,10.0.0.24,TCP,31982,53,424,0
2023-01-01 00:02:10.000000,192.168.1.181,10.0.0.15,UDP,51469,443,267,0
2023-01-01 00:02:11.000000,192.168.1.207,10.0.0.171,TCP,36257,443,510,0
2023-01-01 00:02:12.000000,192.168.1.207,10.0.0.159,UDP,17328,80,340,0
2023-01-01 00:02:13.000000,192.168.1.132,10.0.0.201,TCP,49461,53,571,0
2023-01-01 00:02:14.000000,192.168.1.224,10.0.0.231,TCP,12318,80,362,0
2023-01-01 00:02:15.000000,192.168.1.23,10.0.0.45,TCP,27449,53,732,0
2023-01-01 00:02:16.000000,192.168.1.119,10.0.0.194,TCP,4199,443,382,0
2023-01-01 00:02:17.000000,192.168.1.100,10.0.0.15,ICMP,41641,22,451,1
2023-01-01 00:02:18.000000,192.168.1.216,10.0.0.71,UDP,46265,443,622,0
2023-01-01 00:02:19.000000,192.168.1.84,10.0.0.248,TCP,28799,443,315,0
2023-01-01 00:02:20.000000,192.168.1.250,10.0.0.108,TCP,10449,80,534,0
2023-01-01 00:02:21.000000,192.168.1.101,10.0.0.115,TCP,27037,53,696,0
2023-01-01 00:02:22.000000,192.168.1.84,10.0.0.103,TCP,28952,443,258,0
2023-01-01 00:02:23.000000,192.168.1.204,10.0.0.234,TCP,46014,80,527,0
2023-01-01 00:02:24.000000,192.168.1.161,10.0.0.125,TCP,42236,80,538,0
2023-01-01 00:02:25.000000,192.168.1.28,10.0.0.57,TCP,9234,443,617,0
2023-01-01 00:02:26.000000,192.168.1.136,10.0.0.208,UDP,3783,443,314,0
2023-01-01 00:02:27.000000,192.168.1.1,10.0.0.227,ICMP,17115,443,301,0
2023-01-01 00:02:28.000000,192.168.1.165,10.0.0.30,TCP,55431,443,578,0
2023-01-01 00:02:29.000000,192.168.1.63,10.0.0.202,UDP,58590,443,544,0
2023-01-01 00:02:30.000000,192.168.1.22,10.0.0.230,TCP,1026,8080,537,0
2023-01-01 00:02:31.000000,192.168.1.70,10.0.0.146,TCP,58306,443,551,0
2023-01-01 00:02:32.000000,192.168.1.125,10.0.0.114,TCP,51435,53,8362,1
2023-01-01 00:02:33.000000,192.168.1.149,10.0.0.197,TCP,41982,80,534,0
2023-01-01 00:02:34.000000,192.168.1.96,10.0.0.117,TCP,63317,80,543,0
2023-01-01 00:02:35.000000,192.168.1.163,10.0.0.221,TCP,31184,80,392,0
2023-01-01 00:02:36.000000,192.168.1.79,10.0.0.167,UDP,21731,443,779,0
2023-01-01 00:02:37.000000,192.168.1.5,10.0.0.60,UDP,16272,53,571,0
2023-01-01 00:02:38.000000,192.168.1.60,10.0.0.98,TCP,6797,80,321,0
2023-01-01 00:02:39.000000,192.168.1.120,10.0.0.171,UDP,13810,80,598,0
2023-01-01 00:02:40.000000,192.168.1.100,10.0.0.9,TCP,52744,443,353,1
2023-01-01 00:02:41.000000,192.168.1.178,10.0.0.173,TCP,16061,80,618,0
2023-01-01 00:02:42.000000,192.168.1.176,10.0.0.151,TCP,2909,443,673,0
2023-01-01 00:02:43.000000,192.168.1.134,10.0.0.197,TCP,40852,443,376,0
2023-01-01 00:02:44.000000,192.168.1.217,10.0.0.94,TCP,17355,53,644,0
2023-01-01 00:02:45.000000,192.168.1.56,10.0.0.134,TCP,41636,80,561,0
2023-01-01 00:02:46.000000,192.168.1.100,10.0.0.3,TCP,23519,443,623,1
2023-01-01 00:02:47.000000,192.168.1.187,10.0.0.122,UDP,14474,443,784,0
2023-01-01 00:02:48.000000,192.168.1.248,10.0.0.253,TCP,10515,8080,463,0
2023-01-01 00:02:49.000000,192.168.1.232,10.0.0.238,TCP,52514,443,386,0
2023-01-01 00:02:50.000000,192.168.1.157,10.0.0.108,TCP,10292,80,366,0
2023-01-01 00:02:51.000000,192.168.1.199,10.0.0.4,TCP,53934,443,377,0
2023-01-01 00:02:52.000000,192.168.1.104,10.0.0.93,TCP,28781,8080,488,0
2023-01-01 00:02:53.000000,192.168.1.77,10.0.0.151,UDP,54986,53,551,0
2023-01-01 00:02:54.000000,192.168.1.230,10.0.0.6,TCP,42931,8080,541,0
2023-01-01 00:02:55.000000,192.168.1.146,10.0.0.32,TCP,7815,80,624,0
2023-01-01 00:02:56.000000,192.168.1.2,10.0.0.106,TCP,40963,80,501,0
2023-01-01 00:02:57.000000,192.168.1.8,10.0.0.146,TCP,29338,443,718,0
2023-01-01 00:02:58.000000,192.168.1.75,10.0.0.15,TCP,52907,53,460,0
2023-01-01 00:02:59.000000,192.168.1.225,10.0.0.168,TCP,29607,80,908,0
2023-01-01 00:03:00.000000,192.168.1.182,10.0.0.122,UDP,51045,80,593,0
2023-01-01 00:03:01.000000,192.168.1.125,10.0.0.96,TCP,22574,22,371,0
2023-01-01 00:03:02.000000,192.168.1.38,10.0.0.201,TCP,1117,80,339,0
2023-01-01 00:03:03.000000,192.168.1.176,10.0.0.229,TCP,36779,80,572,0
2023-01-01 00:03:04.000000,192.168.1.27,10.0.0.202,TCP,46639,443,466,0
2023-01-01 00:03:05.000000,192.168.1.20,10.0.0.212,TCP,10991,443,607,0
2023-01-01 00:03:06.000000,192.168.1.140,10.0.0.6,UDP,17242,22,570,0
2023-01-01 00:03:07.000000,192.168.1.43,10.0.0.112,TCP,44244,80,489,0
2023-01-01 00:03:08.000000,192.168.1.189,10.0.0.120,TCP,9651,443,372,0
2023-01-01 00:03:09.000000,192.168.1.31,10.0.0.123,TCP,5971,443,3708,1
2023-01-01 00:03:10.000000,192.168.1.91,10.0.0.191,TCP,40443,443,433,0
2023-01-01 00:03:11.000000,192.168.1.224,10.0.0.67,TCP,57155,443,628,0
2023-01-01 00:03:12.000000,192.168.1.61,10.0.0.106,TCP,24202,80,532,0
2023-01-01 00:03:13.000000,192.168.1.202,10.0.0.139,TCP,29900,80,313,0
2023-01-01 00:03:14.000000,192.168.1.195,10.0.0.43,TCP,23932,80,525,0
2023-01-01 00:03:15.000000,192.168.1.109,10.0.0.145,UDP,36936,80,557,0
2023-01-01 00:03:16.000000,192.168.1.91,10.0.0.96,TCP,20995,443,367,0
2023-01-01 00:03:17.000000,192.168.1.163,10.0.0.132,TCP,63563,53,523,0
2023-01-01 00:03:18.000000,192.168.1.95,10.0.0.191,TCP,33608,22,508,0
2023-01-01 00:03:19.000000,192.168.1.143,10.0.0.196,TCP,50252,22,328,0
2023-01-01 00:03:20.000000,192.168.1.144,10.0.0.81,TCP,59183,80,553,0
2023-01-01 00:03:21.000000,192.168.1.253,10.0.0.1,TCP,9983,80,584,1
2023-01-01 00:03:22.000000,192.168.1.13,10.0.0.211,TCP,56729,80,662,0
2023-01-01 00:03:23.000000,192.168.1.113,10.0.0.133,TCP,29285,80,658,0
2023-01-01 00:03:24.000000,192.168.1.35,10.0.0.160,TCP,42089,80,293,0
2023-01-01 00:03:25.000000,192.168.1.244,10.0.0.214,TCP,62284,443,359,0
2023-01-01 00:03:26.000000,192.168.1.203,10.0.0.248,UDP,40486,8080,577,0
2023-01-01 00:03:27.000000,192.168.1.187,10.0.0.198,TCP,16859,80,577,0
2023-01-01 00:03:28.000000,192.168.1.149,10.0.0.35,TCP,20281,80,577,0
2023-01-01 00:03:29.000000,192.168.1.243,10.0.0.22,TCP,4370,22,1077,0
2023-01-01 00:03:30.000000,192.168.1.182,10.0.0.193,TCP,31831,80,585,0
2023-01-01 00:03:31.000000,192.168.1.203,10.0.0.212,TCP,31442,53,670,0
2023-01-01 00:03:32.000000,192.168.1.158,10.0.0.150,TCP,57200,22,643,0
2023-01-01 00:03:33.000000,192.168.1.252,10.0.0.112,UDP,53324,8080,597,0
2023-01-01 00:03:34.000000,192.168.1.48,10.0.0.247,TCP,12364,443,452,0
2023-01-01 00:03:35.000000,192.168.1.245,10.0.0.11,TCP,59833,443,613,0
2023-01-01 00:03:36.000000,192.168.1.35,10.0.0.205,TCP,60955,443,384,0
2023-01-01 00:03:37.000000,192.168.1.86,10.0.0.251,TCP,34036,443,464,0
2023-01-01 00:03:38.000000,192.168.1.166,10.0.0.234,TCP,36417,443,427,0
2023-01-01 00:03:39.000000,192.168.1.159,10.0.0.3,UDP,37641,80,512,0
2023-01-01 00:03:40.000000,192.168.1.206,10.0.0.137,TCP,10621,443,847,0
2023-01-01 00:03:41.000000,192.168.1.152,10.0.0.60,UDP,26581,443,219,0
2023-01-01 00:03:42.000000,192.168.1.100,10.0.0.8,UDP,65228,443,602,1
2023-01-01 00:03:43.000000,192.168.1.177,10.0.0.87,UDP,8761,22,258,0
2023-01-01 00:03:44.000000,192.168.1.224,10.0.0.14,TCP,47816,443,429,0
2023-01-01 00:03:45.000000,192.168.1.100,10.0.0.225,TCP,45792,80,663,0
2023-01-01 00:03:46.000000,192.168.1.160,10.0.0.18,TCP,42125,22,509,0
2023-01-01 00:03:47.000000,192.168.1.183,10.0.0.113,TCP,18300,443,338,0
2023-01-01 00:03:48.000000,192.168.1.207,10.0.0.251,TCP,55663,53,392,0
2023-01-01 00:03:49.000000,192.168.1.235,10.0.0.233,UDP,57427,8080,601,0
2023-01-01 00:03:50.000000,192.168.1.186,10.0.0.73,TCP,8334,80,390,0
2023-01-01 00:03:51.000000,192.168.1.99,10.0.0.23,TCP,36191,53,532,0
2023-01-01 00:03:52.000000,192.168.1.3,10.0.0.202,TCP,38432,80,506,0
2023-01-01 00:03:53.000000,192.168.1.208,10.0.0.83,TCP,20368,80,402,0
2023-01-01 00:03:54.000000,192.168.1.197,10.0.0.125,TCP,11415,443,821,0
2023-01-01 00:03:55.000000,192.168.1.85,10.0.0.175,UDP,57501,80,595,0
2023-01-01 00:03:56.000000,192.168.1.125,10.0.0.69,TCP,51645,22,196,0
2023-01-01 00:03:57.000000,192.168.1.138,10.0.0.47,UDP,11916,80,527,0
2023-01-01 00:03:58.000000,192.168.1.100,10.0.0.10,UDP,12221,22,400,1
2023-01-01 00:03:59.000000,192.168.1.25,10.0.0.215,UDP,14074,443,627,0
2023-01-01 00:04:00.000000,192.168.1.68,10.0.0.30,TCP,37166,22,381,0
2023-01-01 00:04:01.000000,192.168.1.61,10.0.0.25,UDP,46703,8080,482,0
2023-01-01 00:04:02.000000,192.168.1.29,10.0.0.156,TCP,42639,22,575,0
2023-01-01 00:04:03.000000,192.168.1.127,10.0.0.226,TCP,48577,443,629,0
2023-01-01 00:04:04.000000,192.168.1.19,10.0.0.237,TCP,44752,80,319,0
2023-01-01 00:04:05.000000,192.168.1.171,10.0.0.248,TCP,14559,80,449,0
2023-01-01 00:04:06.000000,192.168.1.194,10.0.0.112,TCP,42026,80,428,0
2023-01-01 00:04:07.000000,192.168.1.74,10.0.0.239,TCP,44295,443,402,0
2023-01-01 00:04:08.000000,192.168.1.61,10.0.0.25,TCP,58099,443,764,0
2023-01-01 00:04:09.000000,192.168.1.171,10.0.0.74,UDP,6146,443,560,0
2023-01-01 00:04:10.000000,192.168.1.153,10.0.0.206,TCP,10876,22,310,0
2023-01-01 00:04:11.000000,192.168.1.20,10.0.0.234,TCP,6411,443,637,0
2023-01-01 00:04:12.000000,192.168.1.48,10.0.0.249,TCP,63059,80,818,0
2023-01-01 00:04:13.000000,192.168.1.211,10.0.0.238,TCP,32783,80,654,0
2023-01-01 00:04:14.000000,192.168.1.87,10.0.0.58,UDP,41423,53,272,0
2023-01-01 00:04:15.000000,192.168.1.152,10.0.0.94,TCP,41018,22,427,0
2023-01-01 00:04:16.000000,192.168.1.139,10.0.0.119,TCP,38900,53,690,0
2023-01-01 00:04:17.000000,192.168.1.110,10.0.0.127,TCP,52400,80,393,0
2023-01-01 00:04:18.000000,192.168.1.226,10.0.0.169,UDP,35902,8080,566,0
2023-01-01 00:04:19.000000,192.168.1.183,10.0.0.25,TCP,34749,80,616,0
2023-01-01 00:04:20.000000,192.168.1.28,10.0.0.78,UDP,8170,80,360,0
2023-01-01 00:04:21.000000,192.168.1.197,10.0.0.99,TCP,1584,8080,491,0
2023-01-01 00:04:22.000000,192.168.1.191,10.0.0.116,TCP,59698,80,64,0
2023-01-01 00:04:23.000000,192.168.1.59,10.0.0.48,TCP,57589,443,346,0
2023-01-01 00:04:24.000000,192.168.1.100,10.0.0.14,UDP,2336,443,462,1
2023-01-01 00:04:25.000000,192.168.1.51,10.0.0.10,TCP,19229,443,312,0
2023-01-01 00:04:26.000000,192.168.1.149,10.0.0.99,TCP,61370,8080,744,0
2023-01-01 00:04:27.000000,192.168.1.12,10.0.0.203,TCP,12619,80,285,0
2023-01-01 00:04:28.000000,192.168.1.50,10.0.0.11,TCP,23054,443,433,0
2023-01-01 00:04:29.000000,192.168.1.132,10.0.0.85,TCP,22353,80,519,0
2023-01-01 00:04:30.000000,192.168.1.246,10.0.0.149,ICMP,39166,443,716,0
2023-01-01 00:04:31.000000,192.168.1.113,10.0.0.214,TCP,3675,80,284,0
2023-01-01 00:04:32.000000,192.168.1.170,10.0.0.173,TCP,63997,80,674,0
2023-01-01 00:04:33.000000,192.168.1.212,10.0.0.135,UDP,11030,80,501,0
2023-01-01 00:04:34.000000,192.168.1.166,10.0.0.247,TCP,43725,80,352,0
2023-01-01 00:04:35.000000,192.168.1.153,10.0.0.209,TCP,54877,8080,569,0
2023-01-01 00:04:36.000000,192.168.1.14,10.0.0.192,TCP,62176,80,529,0
2023-01-01 00:04:37.000000,192.168.1.203,10.0.0.126,TCP,49964,80,409,0
2023-01-01 00:04:38.000000,192.168.1.32,10.0.0.64,TCP,36669,443,510,0
2023-01-01 00:04:39.000000,192.168.1.139,10.0.0.2,TCP,22990,80,442,0
2023-01-01 00:04:40.000000,192.168.1.189,10.0.0.76,TCP,28870,22,517,0
2023-01-01 00:04:41.000000,192.168.1.146,10.0.0.121,TCP,22798,8080,599,0
2023-01-01 00:04:42.000000,192.168.1.100,10.0.0.4,UDP,5107,443,737,1
2023-01-01 00:04:43.000000,192.168.1.55,10.0.0.210,UDP,34537,53,314,0
2023-01-01 00:04:44.000000,192.168.1.182,10.0.0.54,UDP,9773,443,6055,1
2023-01-01 00:04:45.000000,192.168.1.210,10.0.0.251,UDP,31807,80,207,0
2023-01-01 00:04:46.000000,192.168.1.120,10.0.0.75,TCP,61669,443,477,0
2023-01-01 00:04:47.000000,192.168.1.215,10.0.0.1,TCP,18349,80,588,1
2023-01-01 00:04:48.000000,192.168.1.75,10.0.0.1,TCP,54199,80,542,1
2023-01-01 00:04:49.000000,192.168.1.21,10.0.0.243,TCP,19704,53,406,0
2023-01-01 00:04:50.000000,192.168.1.172,10.0.0.18,TCP,63733,443,468,0
2023-01-01 00:04:51.000000,192.168.1.133,10.0.0.227,TCP,18347,8080,426,0
2023-01-01 00:04:52.000000,192.168.1.87,10.0.0.245,UDP,51786,22,411,0
2023-01-01 00:04:53.000000,192.168.1.100,10.0.0.7,UDP,23708,8080,627,1
2023-01-01 00:04:54.000000,192.168.1.59,10.0.0.90,TCP,65246,443,553,0
2023-01-01 00:04:55.000000,192.168.1.89,10.0.0.144,UDP,35517,80,396,0
2023-01-01 00:04:56.000000,192.168.1.233,10.0.0.6,TCP,59352,8080,634,0
2023-01-01 00:04:57.000000,192.168.1.182,10.0.0.185,TCP,59955,443,546,0
2023-01-01 00:04:58.000000,192.168.1.202,10.0.0.108,TCP,13237,80,621,0
2023-01-01 00:04:59.000000,192.168.1.150,10.0.0.235,TCP,32855,80,594,0
2023-01-01 00:05:00.000000,192.168.1.83,10.0.0.1,TCP,43320,80,375,1
2023-01-01 00:05:01.000000,192.168.1.65,10.0.0.239,UDP,47954,80,415,0
2023-01-01 00:05:02.000000,192.168.1.64,10.0.0.48,UDP,28737,80,612,0
2023-01-01 00:05:03.000000,192.168.1.71,10.0.0.42,TCP,42645,443,591,0
2023-01-01 00:05:04.000000,192.168.1.4,10.0.0.76,UDP,8211,80,496,0
2023-01-01 00:05:05.000000,192.168.1.193,10.0.0.188,TCP,33824,443,517,0
2023-01-01 00:05:06.000000,192.168.1.143,10.0.0.77,UDP,33607,80,691,0
2023-01-01 00:05:07.000000,192.168.1.104,10.0.0.132,TCP,64280,80,411,0
