timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_size,anomaly
2023-01-01 00:00:31.000000,192.168.1.161,10.0.0.101,TCP,10593,53,777,0
2023-01-01 00:00:32.000000,192.168.1.45,10.0.0.155,TCP,22681,443,497,0
2023-01-01 00:00:33.000000,192.168.1.90,10.0.0.121,TCP,11165,80,341,0
2023-01-01 00:00:34.000000,192.168.1.103,10.0.0.93,TCP,20680,443,623,0
2023-01-01 00:00:35.000000,192.168.1.220,10.0.0.195,UDP,59245,443,316,0
2023-01-01 00:00:36.000000,192.168.1.100,10.0.0.16,TCP,22642,80,531,1
2023-01-01 00:00:37.000000,192.168.1.197,10.0.0.141,TCP,12958,443,206,0
2023-01-01 00:00:38.000000,192.168.1.8,10.0.0.173,TCP,43561,80,300,0
2023-01-01 00:00:39.000000,192.168.1.153,10.0.0.10,TCP,24310,80,529,0
2023-01-01 00:00:40.000000,192.168.1.91,10.0.0.228,TCP,61507,80,610,0
2023-01-01 00:00:41.000000,192.168.1.174,10.0.0.9,UDP,8636,80,525,0
2023-01-01 00:00:42.000000,192.168.1.87,10.0.0.182,TCP,52668,80,482,0
2023-01-01 00:00:43.000000,192.168.1.158,10.0.0.248,UDP,33093,443,454,0
2023-01-01 00:00:44.000000,192.168.1.237,10.0.0.247,TCP,17229,443,278,0
2023-01-01 00:00:45.000000,192.168.1.175,10.0.0.155,TCP,28355,443,392,0
2023-01-01 00:00:46.000000,192.168.1.215,10.0.0.34,TCP,56921,22,430,0
2023-01-01 00:00:47.000000,192.168.1.177,10.0.0.243,UDP,14958,53,658,0
2023-01-01 00:00:48.000000,192.168.1.175,10.0.0.129,TCP,11119,443,551,0
2023-01-01 00:00:49.000000,192.168.1.84,10.0.0.160,TCP,26982,443,235,0
2023-01-01 00:00:50.000000,192.168.1.82,10.0.0.89,TCP,38032,80,548,0
2023-01-01 00:00:51.000000,192.168.1.146,10.0.0.93,TCP,19730,53,442,0
2023-01-01 00:00:52.000000,192.168.1.194,10.0.0.71,TCP,44540,80,398,0
2023-01-01 00:00:53.000000,192.168.1.68,10.0.0.241,TCP,39090,80,591,0
2023-01-01 00:00:54.000000,192.168.1.222,10.0.0.67,TCP,32496,22,654,0
2023-01-01 00:00:55.000000,192.168.1.161,10.0.0.212,TCP,35653,80,639,0
2023-01-01 00:00:56.000000,192.168.1.127,10.0.0.148,TCP,47934,80,374,0
2023-01-01 00:00:57.000000,192.168.1.164,10.0.0.117,UDP,24028,443,453,0
2023-01-01 00:00:58.000000,192.168.1.82,10.0.0.94,UDP,60234,443,549,0
2023-01-01 00:00:59.000000,192.168.1.229,10.0.0.163,UDP,21455,22,646,0
2023-01-01 00:01:00.000000,192.168.1.147,10.0.0.99,TCP,57757,53,428,0
2023-01-01 00:01:01.000000,192.168.1.239,10.0.0.113,TCP,41112,80,472,0
2023-01-01 00:01:02.000000,192.168.1.100,10.0.0.11,TCP,45159,80,334,1
2023-01-01 00:01:03.000000,192.168.1.168,10.0.0.91,TCP,51274,443,320,0
2023-01-01 00:01:04.000000,192.168.1.84,10.0.0.90,TCP,39039,80,621,0
2023-01-01 00:01:05.000000,192.168.1.113,10.0.0.206,TCP,35526,443,703,0
2023-01-01 00:01:06.000000,192.168.1.225,10.0.0.17,TCP,32409,80,489,0
2023-01-01 00:01:07.000000,192.168.1.76,10.0.0.18,TCP,5687,443,650,0
2023-01-01 00:01:08.000000,192.168.1.122,10.0.0.173,UDP,39701,443,554,0
2023-01-01 00:01:09.000000,192.168.1.243,10.0.0.116,TCP,53592,443,403,0
2023-01-01 00:01:10.000000,192.168.1.143,10.0.0.93,TCP,13842,443,554,0
2023-01-01 00:01:11.000000,192.168.1.41,10.0.0.212,TCP,23710,443,730,0
2023-01-01 00:01:12.000000,192.168.1.167,10.0.0.181,TCP,64025,80,494,0
2023-01-01 00:01:13.000000,192.168.1.2,10.0.0.91,TCP,25001,80,734,0
2023-01-01 00:01:14.000000,192.168.1.191,10.0.0.82,UDP,50856,80,107,0
2023-01-01 00:01:15.000000,192.168.1.29,10.0.0.68,UDP,41955,443,623,0
2023-01-01 00:01:16.000000,192.168.1.105,10.0.0.193,TCP,19478,80,513,0
2023-01-01 00:01:17.000000,192.168.1.202,10.0.0.114,UDP,14382,443,455,0
2023-01-01 00:01:18.000000,192.168.1.194,10.0.0.1,ICMP,7692,80,513,0
2023-01-01 00:01:19.000000,192.168.1.51,10.0.0.58,UDP,46808,443,201,0
2023-01-01 00:01:20.000000,192.168.1.75,10.0.0.154,UDP,41793,53,467,0
2023-01-01 00:01:21.000000,192.168.1.205,10.0.0.109,TCP,10945,80,553,0
2023-01-01 00:01:22.000000,192.168.1.10,10.0.0.148,TCP,35983,80,721,0
2023-01-01 00:01:23.000000,192.168.1.142,10.0.0.116,TCP,33352,80,422,0
2023-01-01 00:01:24.000000,192.168.1.210,10.0.0.87,TCP,9883,443,378,0
2023-01-01 00:01:25.000000,192.168.1.51,10.0.0.10,ICMP,59980,443,424,0
2023-01-01 00:01:26.000000,192.168.1.118,10.0.0.59,TCP,24994,80,637,0
2023-01-01 00:01:27.000000,192.168.1.201,10.0.0.203,UDP,9896,443,549,0
2023-01-01 00:01:28.000000,192.168.1.121,10.0.0.41,UDP,59340,80,420,0
2023-01-01 00:01:29.000000,192.168.1.39,10.0.0.105,UDP,20254,443,576,0
2023-01-01 00:01:30.000000,192.168.1.28,10.0.0.133,ICMP,27732,443,514,0
2023-01-01 00:01:31.000000,192.168.1.3,10.0.0.122,TCP,19871,22,645,0
2023-01-01 00:01:32.000000,192.168.1.84,10.0.0.193,TCP,57013,80,394,0
2023-01-01 00:01:33.000000,192.168.1.198,10.0.0.145,TCP,28129,53,450,0
2023-01-01 00:01:34.000000,192.168.1.155,10.0.0.22,TCP,60871,22,8891,1
2023-01-01 00:01:35.000000,192.168.1.117,10.0.0.98,TCP,5946,80,280,0
2023-01-01 00:01:36.000000,192.168.1.2,10.0.0.248,TCP,5416,80,544,0
2023-01-01 00:01:37.000000,192.168.1.100,10.0.0.7,UDP,53359,8080,539,1
2023-01-01 00:01:38.000000,192.168.1.166,10.0.0.169,TCP,62401,53,500,0
2023-01-01 00:01:39.000000,192.168.1.131,10.0.0.221,TCP,14565,53,464,0
2023-01-01 00:01:40.000000,192.168.1.144,10.0.0.68,TCP,20575,443,287,0
2023-01-01 00:01:41.000000,192.168.1.94,10.0.0.197,TCP,20405,53,436,0
2023-01-01 00:01:42.000000,192.168.1.40,10.0.0.139,TCP,48807,80,448,0
2023-01-01 00:01:43.000000,192.168.1.2,10.0.0.56,UDP,56697,80,379,0
2023-01-01 00:01:44.000000,192.168.1.81,10.0.0.179,TCP,37019,8080,475,0
2023-01-01 00:01:45.000000,192.168.1.169,10.0.0.149,UDP,23972,22,560,0
2023-01-01 00:01:46.000000,192.168.1.12,10.0.0.99,TCP,27752,443,782,0
2023-01-01 00:01:47.000000,192.168.1.163,10.0.0.76,UDP,60096,22,2954,1
2023-01-01 00:01:48.000000,192.168.1.235,10.0.0.26,TCP,3048,8080,538,0
2023-01-01 00:01:49.000000,192.168.1.65,10.0.0.115,TCP,17737,22,488,0
2023-01-01 00:01:50.000000,192.168.1.55,10.0.0.147,TCP,3510,53,212,0
2023-01-01 00:01:51.000000,192.168.1.45,10.0.0.109,UDP,2179,22,496,0
2023-01-01 00:01:52.000000,192.168.1.207,10.0.0.188,TCP,11106,80,509,0
2023-01-01 00:01:53.000000,192.168.1.218,10.0.0.199,TCP,38269,53,869,0
2023-01-01 00:01:54.000000,192.168.1.101,10.0.0.47,ICMP,19593,80,471,0
2023-01-01 00:01:55.000000,192.168.1.213,10.0.0.247,UDP,8110,53,545,0
2023-01-01 00:01:56.000000,192.168.1.62,10.0.0.71,TCP,63306,443,494,0
2023-01-01 00:01:57.000000,192.168.1.49,10.0.0.154,UDP,3341,443,324,0
2023-01-01 00:01:58.000000,192.168.1.127,10.0.0.40,TCP,37413,443,671,0
2023-01-01 00:01:59.000000,192.168.1.223,10.0.0.133,TCP,5515,80,612,0
2023-01-01 00:02:00.000000,192.168.1.153,10.0.0.149,TCP,16940,80,7221,1
2023-01-01 00:02:01.000000,192.168.1.23,10.0.0.206,UDP,16272,8080,363,0
2023-01-01 00:02:02.000000,192.168.1.152,10.0.0.132,UDP,3535,8080,4877,1
2023-01-01 00:02:03.000000,192.168.1.249,10.0.0.23,TCP,25250,80,289,0
2023-01-01 00:02:04.000000,192.168.1.38,10.0.0.106,TCP,26049,8080,588,0
2023-01-01 00:02:05.000000,192.168.1.28,10.0.0.84,TCP,43338,53,828,0
2023-01-01 00:02:06.000000,192.168.1.21,10.0.0.143,ICMP,49404,443,351,0
2023-01-01 00:02:07.000000,192.168.1.182,10.0.0.242,ICMP,8872,80,415,0
2023-01-01 00:02:08.000000,192.168.1.107,10.0.0.116,TCP,15298,8080,514,0
2023-01-01 00:02:09.000000,192.168.1.100,10.0.0.2,UDP,55580,443,424,1
2023-01-01 00:02:10.000000,192.168.1.164,10.0.0.221,UDP,55569,53,267,0
2023-01-01 00:02:11.000000,192.168.1.99,10.0.0.136,TCP,64531,53,510,0
2023-01-01 00:02:12.000000,192.168.1.173,10.0.0.41,TCP,31982,53,340,0
2023-01-01 00:02:13.000000,192.168.1.119,10.0.0.112,TCP,51469,443,571,0
2023-01-01 00:02:14.000000,192.168.1.73,10.0.0.147,TCP,36257,80,362,0
2023-01-01 00:02:15.000000,192.168.1.181,10.0.0.112,TCP,17328,80,732,0
2023-01-01 00:02:16.000000,192.168.1.230,10.0.0.103,TCP,49461,80,382,0
2023-01-01 00:02:17.000000,192.168.1.122,10.0.0.46,UDP,12318,80,451,0
2023-01-01 00:02:18.000000,192.168.1.30,10.0.0.156,TCP,27449,443,622,0
2023-01-01 00:02:19.000000,192.168.1.188,10.0.0.238,TCP,4199,443,2046,1
2023-01-01 00:02:20.000000,192.168.1.108,10.0.0.249,TCP,41641,53,534,0
2023-01-01 00:02:21.000000,192.168.1.98,10.0.0.219,TCP,46265,80,696,0
2023-01-01 00:02:22.000000,192.168.1.32,10.0.0.68,TCP,28799,443,258,0
2023-01-01 00:02:23.000000,192.168.1.195,10.0.0.122,TCP,10449,80,527,0
2023-01-01 00:02:24.000000,192.168.1.195,10.0.0.15,TCP,27037,80,538,0
2023-01-01 00:02:25.000000,192.168.1.156,10.0.0.227,TCP,28952,80,617,0
2023-01-01 00:02:26.000000,192.168.1.172,10.0.0.1,TCP,46014,80,314,1
2023-01-01 00:02:27.000000,192.168.1.79,10.0.0.129,TCP,42236,80,301,0
2023-01-01 00:02:28.000000,192.168.1.41,10.0.0.195,UDP,9234,22,578,0
2023-01-01 00:02:29.000000,192.168.1.63,10.0.0.111,TCP,3783,80,544,0
2023-01-01 00:02:30.000000,192.168.1.23,10.0.0.24,TCP,17115,53,537,0
2023-01-01 00:02:31.000000,192.168.1.104,10.0.0.27,UDP,55431,53,551,0
2023-01-01 00:02:32.000000,192.168.1.75,10.0.0.40,TCP,58590,8080,397,0
2023-01-01 00:02:33.000000,192.168.1.48,10.0.0.191,TCP,1026,53,534,0
2023-01-01 00:02:34.000000,192.168.1.160,10.0.0.189,UDP,58306,8080,543,0
2023-01-01 00:02:35.000000,192.168.1.250,10.0.0.164,TCP,51435,53,392,0
2023-01-01 00:02:36.000000,192.168.1.251,10.0.0.226,TCP,41982,443,779,0
2023-01-01 00:02:37.000000,192.168.1.57,10.0.0.221,UDP,63317,80,571,0
2023-01-01 00:02:38.000000,192.168.1.118,10.0.0.24,UDP,31184,80,321,0
2023-01-01 00:02:39.000000,192.168.1.100,10.0.0.24,ICMP,21731,80,598,0
2023-01-01 00:02:40.000000,192.168.1.124,10.0.0.234,TCP,16272,443,353,0
2023-01-01 00:02:41.000000,192.168.1.161,10.0.0.4,TCP,6797,443,618,0
2023-01-01 00:02:42.000000,192.168.1.152,10.0.0.67,TCP,13810,53,673,0
2023-01-01 00:02:43.000000,192.168.1.167,10.0.0.34,TCP,52744,8080,376,0
2023-01-01 00:02:44.000000,192.168.1.34,10.0.0.185,TCP,16061,443,644,0
2023-01-01 00:02:45.000000,192.168.1.184,10.0.0.177,TCP,2909,443,561,0
2023-01-01 00:02:46.000000,192.168.1.156,10.0.0.215,UDP,40852,8080,623,0
2023-01-01 00:02:47.000000,192.168.1.165,10.0.0.181,TCP,17355,80,784,0
2023-01-01 00:02:48.000000,192.168.1.7,10.0.0.248,TCP,41636,22,463,0
2023-01-01 00:02:49.000000,192.168.1.196,10.0.0.116,TCP,23519,80,386,0
2023-01-01 00:02:50.000000,192.168.1.165,10.0.0.23,TCP,14474,443,366,0
2023-01-01 00:02:51.000000,192.168.1.56,10.0.0.109,TCP,10515,80,377,0
2023-01-01 00:02:52.000000,192.168.1.65,10.0.0.69,TCP,52514,53,488,0
2023-01-01 00:02:53.000000,192.168.1.193,10.0.0.95,TCP,10292,443,551,0
2023-01-01 00:02:54.000000,192.168.1.47,10.0.0.181,TCP,53934,80,541,0
2023-01-01 00:02:55.000000,192.168.1.148,10.0.0.62,UDP,28781,80,624,0
2023-01-01 00:02:56.000000,192.168.1.19,10.0.0.169,UDP,54986,443,501,0
2023-01-01 00:02:57.000000,192.168.1.157,10.0.0.57,TCP,42931,8080,718,0
2023-01-01 00:02:58.000000,192.168.1.100,10.0.0.12,TCP,7815,80,460,1
2023-01-01 00:02:59.000000,192.168.1.188,10.0.0.249,UDP,40963,443,908,0
2023-01-01 00:03:00.000000,192.168.1.146,10.0.0.188,UDP,29338,80,593,0
2023-01-01 00:03:01.000000,192.168.1.220,10.0.0.54,TCP,52907,443,371,0
2023-01-01 00:03:02.000000,192.168.1.163,10.0.0.70,UDP,29607,22,339,0
2023-01-01 00:03:03.000000,192.168.1.171,10.0.0.101,TCP,51045,22,572,0
2023-01-01 00:03:04.000000,192.168.1.239,10.0.0.57,UDP,22574,80,466,0
2023-01-01 00:03:05.000000,192.168.1.223,10.0.0.138,ICMP,1117,22,607,0
2023-01-01 00:03:06.000000,192.168.1.219,10.0.0.168,TCP,36779,443,570,0
2023-01-01 00:03:07.000000,192.168.1.126,10.0.0.135,UDP,46639,8080,489,0
2023-01-01 00:03:08.000000,192.168.1.100,10.0.0.13,TCP,10991,8080,372,1
2023-01-01 00:03:09.000000,192.168.1.49,10.0.0.166,ICMP,17242,22,272,0
2023-01-01 00:03:10.000000,192.168.1.113,10.0.0.85,TCP,44244,22,433,0
2023-01-01 00:03:11.000000,192.168.1.38,10.0.0.61,UDP,9651,80,628,0
2023-01-01 00:03:12.000000,192.168.1.64,10.0.0.212,TCP,5971,53,532,0
2023-01-01 00:03:13.000000,192.168.1.69,10.0.0.1,TCP,40443,80,313,1
2023-01-01 00:03:14.000000,192.168.1.136,10.0.0.128,TCP,57155,80,525,0
2023-01-01 00:03:15.000000,192.168.1.162,10.0.0.179,ICMP,24202,80,557,0
2023-01-01 00:03:16.000000,192.168.1.176,10.0.0.86,UDP,29900,53,367,0
2023-01-01 00:03:17.000000,192.168.1.116,10.0.0.47,UDP,23932,80,523,0
2023-01-01 00:03:18.000000,192.168.1.184,10.0.0.196,UDP,36936,443,508,0
2023-01-01 00:03:19.000000,192.168.1.204,10.0.0.220,TCP,20995,443,328,0
2023-01-01 00:03:20.000000,192.168.1.230,10.0.0.76,TCP,63563,80,553,0
2023-01-01 00:03:21.000000,192.168.1.65,10.0.0.38,TCP,33608,80,584,0
2023-01-01 00:03:22.000000,192.168.1.31,10.0.0.243,TCP,50252,53,662,0
2023-01-01 00:03:23.000000,192.168.1.132,10.0.0.164,TCP,59183,53,658,0
2023-01-01 00:03:24.000000,192.168.1.113,10.0.0.239,TCP,9983,80,293,0
2023-01-01 00:03:25.000000,192.168.1.109,10.0.0.169,TCP,56729,53,359,0
2023-01-01 00:03:26.000000,192.168.1.178,10.0.0.197,TCP,29285,22,577,0
2023-01-01 00:03:27.000000,192.168.1.69,10.0.0.141,TCP,42089,443,577,0
2023-01-01 00:03:28.000000,192.168.1.158,10.0.0.87,TCP,62284,22,577,0
2023-01-01 00:03:29.000000,192.168.1.120,10.0.0.58,ICMP,40486,8080,1077,0
2023-01-01 00:03:30.000000,192.168.1.88,10.0.0.50,UDP,16859,443,585,0
2023-01-01 00:03:31.000000,192.168.1.187,10.0.0.30,ICMP,20281,80,670,0
2023-01-01 00:03:32.000000,192.168.1.67,10.0.0.190,TCP,4370,8080,643,0
2023-01-01 00:03:33.000000,192.168.1.75,10.0.0.101,TCP,31831,443,597,0
2023-01-01 00:03:34.000000,192.168.1.45,10.0.0.25,UDP,31442,80,452,0
2023-01-01 00:03:35.000000,192.168.1.4,10.0.0.112,TCP,57200,443,613,0
2023-01-01 00:03:36.000000,192.168.1.154,10.0.0.155,TCP,53324,443,384,0
2023-01-01 00:03:37.000000,192.168.1.155,10.0.0.179,TCP,12364,53,464,0
2023-01-01 00:03:38.000000,192.168.1.174,10.0.0.206,TCP,59833,443,427,0
2023-01-01 00:03:39.000000,192.168.1.246,10.0.0.185,TCP,60955,80,512,0
2023-01-01 00:03:40.000000,192.168.1.107,10.0.0.126,TCP,34036,443,847,0
2023-01-01 00:03:41.000000,192.168.1.192,10.0.0.240,TCP,36417,443,219,0
2023-01-01 00:03:42.000000,192.168.1.219,10.0.0.123,TCP,37641,80,602,0
2023-01-01 00:03:43.000000,192.168.1.234,10.0.0.1,TCP,10621,80,258,1
2023-01-01 00:03:44.000000,192.168.1.51,10.0.0.118,UDP,26581,53,429,0
2023-01-01 00:03:45.000000,192.168.1.50,10.0.0.228,TCP,65228,80,663,0
2023-01-01 00:03:46.000000,192.168.1.6,10.0.0.39,TCP,8761,443,509,0
2023-01-01 00:03:47.000000,192.168.1.59,10.0.0.16,UDP,47816,80,338,0
2023-01-01 00:03:48.000000,192.168.1.125,10.0.0.248,TCP,45792,80,392,0
2023-01-01 00:03:49.000000,192.168.1.143,10.0.0.22,TCP,42125,80,601,0
2023-01-01 00:03:50.000000,192.168.1.245,10.0.0.213,TCP,18300,80,390,0
2023-01-01 00:03:51.000000,192.168.1.100,10.0.0.3,TCP,55663,443,532,1
2023-01-01 00:03:52.000000,192.168.1.170,10.0.0.149,TCP,57427,80,506,0
2023-01-01 00:03:53.000000,192.168.1.229,10.0.0.200,UDP,8334,22,402,0
2023-01-01 00:03:54.000000,192.168.1.122,10.0.0.241,TCP,36191,80,821,0
2023-01-01 00:03:55.000000,192.168.1.125,10.0.0.16,TCP,38432,8080,595,0
2023-01-01 00:03:56.000000,192.168.1.37,10.0.0.59,TCP,20368,443,196,0
2023-01-01 00:03:57.000000,192.168.1.170,10.0.0.247,TCP,11415,22,527,0
2023-01-01 00:03:58.000000,192.168.1.124,10.0.0.31,TCP,57501,80,400,0
2023-01-01 00:03:59.000000,192.168.1.101,10.0.0.170,TCP,51645,443,627,0
2023-01-01 00:04:00.000000,192.168.1.35,10.0.0.202,TCP,11916,80,381,0
2023-01-01 00:04:01.000000,192.168.1.87,10.0.0.32,TCP,12221,8080,482,0
2023-01-01 00:04:02.000000,192.168.1.134,10.0.0.187,TCP,14074,443,575,0
2023-01-01 00:04:03.000000,192.168.1.196,10.0.0.162,TCP,37166,443,629,0
2023-01-01 00:04:04.000000,192.168.1.18,10.0.0.9,UDP,46703,22,319,0
2023-01-01 00:04:05.000000,192.168.1.252,10.0.0.209,TCP,42639,80,449,0
2023-01-01 00:04:06.000000,192.168.1.201,10.0.0.139,TCP,48577,22,428,0
2023-01-01 00:04:07.000000,192.168.1.113,10.0.0.224,TCP,44752,443,402,0
2023-01-01 00:04:08.000000,192.168.1.29,10.0.0.10,UDP,14559,22,764,0
2023-01-01 00:04:09.000000,192.168.1.77,10.0.0.214,TCP,42026,443,560,0
2023-01-01 00:04:10.000000,192.168.1.59,10.0.0.249,TCP,44295,80,310,0
2023-01-01 00:04:11.000000,192.168.1.175,10.0.0.17,UDP,58099,80,637,0
2023-01-01 00:04:12.000000,192.168.1.126,10.0.0.68,UDP,6146,53,818,0
2023-01-01 00:04:13.000000,192.168.1.244,10.0.0.48,TCP,10876,443,654,0
2023-01-01 00:04:14.000000,192.168.1.145,10.0.0.180,TCP,6411,443,272,0
2023-01-01 00:04:15.000000,192.168.1.109,10.0.0.111,UDP,63059,8080,427,0
2023-01-01 00:04:16.000000,192.168.1.224,10.0.0.153,ICMP,32783,80,690,0
2023-01-01 00:04:17.000000,192.168.1.240,10.0.0.123,UDP,41423,53,393,0
2023-01-01 00:04:18.000000,192.168.1.22,10.0.0.149,TCP,41018,8080,566,0
2023-01-01 00:04:19.000000,192.168.1.68,10.0.0.101,TCP,38900,53,616,0
2023-01-01 00:04:20.000000,192.168.1.69,10.0.0.102,TCP,52400,53,360,0
2023-01-01 00:04:21.000000,192.168.1.165,10.0.0.241,UDP,35902,80,491,0
2023-01-01 00:04:22.000000,192.168.1.233,10.0.0.65,TCP,34749,80,64,0
2023-01-01 00:04:23.000000,192.168.1.49,10.0.0.191,TCP,8170,22,346,0
2023-01-01 00:04:24.000000,192.168.1.141,10.0.0.217,UDP,1584,80,462,0
2023-01-01 00:04:25.000000,192.168.1.162,10.0.0.51,TCP,59698,80,312,0
2023-01-01 00:04:26.000000,192.168.1.109,10.0.0.36,UDP,57589,22,744,0
2023-01-01 00:04:27.000000,192.168.1.86,10.0.0.81,TCP,2336,80,285,0
2023-01-01 00:04:28.000000,192.168.1.53,10.0.0.233,TCP,19229,8080,433,0
2023-01-01 00:04:29.000000,192.168.1.123,10.0.0.127,TCP,61370,53,519,0
2023-01-01 00:04:30.000000,192.168.1.87,10.0.0.88,UDP,12619,53,716,0
2023-01-01 00:04:31.000000,192.168.1.179,10.0.0.194,TCP,23054,22,284,0
2023-01-01 00:04:32.000000,192.168.1.131,10.0.0.104,TCP,22353,53,674,0
2023-01-01 00:04:33.000000,192.168.1.42,10.0.0.15,ICMP,39166,53,501,0
2023-01-01 00:04:34.000000,192.168.1.98,10.0.0.96,TCP,3675,443,352,0
2023-01-01 00:04:35.000000,192.168.1.160,10.0.0.167,TCP,63997,80,569,0
2023-01-01 00:04:36.000000,192.168.1.109,10.0.0.123,TCP,11030,53,529,0
2023-01-01 00:04:37.000000,192.168.1.51,10.0.0.198,TCP,43725,53,409,0
2023-01-01 00:04:38.000000,192.168.1.250,10.0.0.1,TCP,54877,443,510,0
2023-01-01 00:04:39.000000,192.168.1.241,10.0.0.239,TCP,62176,80,442,0
2023-01-01 00:04:40.000000,192.168.1.85,10.0.0.151,TCP,49964,443,517,0
2023-01-01 00:04:41.000000,192.168.1.174,10.0.0.122,TCP,36669,80,599,0
2023-01-01 00:04:42.000000,192.168.1.127,10.0.0.167,TCP,22990,8080,737,0
2023-01-01 00:04:43.000000,192.168.1.236,10.0.0.253,TCP,28870,8080,314,0
2023-01-01 00:04:44.000000,192.168.1.21,10.0.0.126,TCP,22798,80,819,0
2023-01-01 00:04:45.000000,192.168.1.44,10.0.0.57,TCP,5107,443,207,0
2023-01-01 00:04:46.000000,192.168.1.139,10.0.0.81,TCP,34537,80,477,0
2023-01-01 00:04:47.000000,192.168.1.103,10.0.0.162,TCP,9773,22,588,0
2023-01-01 00:04:48.000000,192.168.1.68,10.0.0.251,TCP,31807,80,542,0
2023-01-01 00:04:49.000000,192.168.1.243,10.0.0.169,UDP,61669,443,406,0
2023-01-01 00:04:50.000000,192.168.1.129,10.0.0.221,TCP,18349,80,468,0
2023-01-01 00:04:51.000000,192.168.1.92,10.0.0.73,UDP,54199,80,426,0
2023-01-01 00:04:52.000000,192.168.1.191,10.0.0.141,ICMP,19704,443,411,0
2023-01-01 00:04:53.000000,192.168.1.24,10.0.0.70,TCP,63733,80,627,0
2023-01-01 00:04:54.000000,192.168.1.125,10.0.0.6,TCP,18347,443,553,0
2023-01-01 00:04:55.000000,192.168.1.227,10.0.0.84,TCP,51786,80,396,0
2023-01-01 00:04:56.000000,192.168.1.141,10.0.0.1,TCP,23708,80,634,1
2023-01-01 00:04:57.000000,192.168.1.111,10.0.0.245,TCP,65246,53,546,0
2023-01-01 00:04:58.000000,192.168.1.98,10.0.0.3,TCP,35517,53,621,0
2023-01-01 00:04:59.000000,192.168.1.139,10.0.0.81,TCP,59352,53,594,0
2023-01-01 00:05:00.000000,192.168.1.228,10.0.0.63,UDP,59955,8080,375,0
2023-01-01 00:05:01.000000,192.168.1.179,10.0.0.49,UDP,13237,80,415,0
2023-01-01 00:05:02.000000,192.168.1.253,10.0.0.76,TCP,32855,80,612,0
2023-01-01 00:05:03.000000,192.168.1.17,10.0.0.112,TCP,43320,443,591,0
2023-01-01 00:05:04.000000,192.168.1.99,10.0.0.175,TCP,47954,53,496,0
2023-01-01 00:05:05.000000,192.168.1.252,10.0.0.109,TCP,28737,8080,517,0
2023-01-01 00:05:06.000000,192.168.1.82,10.0.0.183,UDP,42645,80,691,0
2023-01-01 00:05:07.000000,192.168.1.104,10.0.0.192,TCP,8211,80,411,0
